Time (s),Band-integrated AE waveform power proxy (V^2),Band-integrated AE waveform power proxy (dB re V^2)
210.32669,2.6282845138938408e-06,-55.80327623843615
210.711192,2.0325455110976367e-06,-56.91959721257986
211.095694,3.5862625135874145e-06,-54.45357923354525
211.480196,2.566375992573907e-06,-55.90679716028974
211.864698,1.4682998035753302e-06,-58.33185259307675
212.2492,1.6557137809717705e-06,-57.810147364448326
212.633702,2.180918288583393e-06,-56.61360605618968
213.018204,2.5593077380282262e-06,-55.91877490239405
213.402706,2.0886404808039144e-06,-56.8013630900975
213.787208,2.3994713710652453e-06,-56.19884427420479
214.17171,2.2576892626604593e-06,-56.46335832472385
214.556212,3.3901380708455555e-06,-54.69782613836667
214.940714,2.4111239000895208e-06,-56.17780472018804
215.325216,2.136984737880836e-06,-56.701985795101486
215.709718,2.687457036729587e-06,-55.70658469908118
216.09422,2.917962958179486e-06,-55.3492022552014
216.478722,2.3348590481992814e-06,-56.31739331987353
216.863224,2.1383138721944545e-06,-56.699285465747415
217.247726,2.1109956666374803e-06,-56.75512658192752
217.632228,3.0190883558289677e-06,-55.2012417684525
218.01673,1.8458775893323538e-06,-57.3379710289851
218.401232,2.344562478353901e-06,-56.29938189607667
218.785734,2.6981733504940078e-06,-55.68930151497141
219.170236,2.9654238011614786e-06,-55.27913231017011
219.554738,2.862678704265648e-06,-55.43227392738001
219.93924,1.9820296493761497e-06,-57.028898531483506
220.323742,1.908597966425665e-06,-57.192855432411434
220.708244,2.487765953549247e-06,-56.04190480035581
221.092746,2.7316166975001066e-06,-55.6358024124211
221.477248,1.7603664470808093e-06,-57.54396917765607
221.86175,1.9534427744337433e-06,-57.091993067896816
222.246252,2.1005060057091806e-06,-56.77676072401339
222.630754,2.6218046732255377e-06,-55.81399666764992
223.015256,1.6896679790861505e-06,-57.721986261656326
223.399758,2.356079722108806e-06,-56.27810018517291
223.78426,2.231880198390315e-06,-56.513291209236975
224.168762,2.1396893009556117e-06,-56.696492849110044
224.553264,2.3676396153629598e-06,-56.25684402021017
224.937766,3.954066784021221e-06,-54.02955999744917
225.322268,2.3310311447574165e-06,-56.324519238599784
225.70677,2.9964088718766633e-06,-55.23398925724184
226.091272,3.2880618998290465e-06,-54.83060015188818
226.475774,2.77491214282511e-06,-55.56750762627891
226.860276,1.9314336667123282e-06,-57.14120202701916
227.244778,2.6147268055329716e-06,-55.82573680811081
227.62928,3.710384538310636e-06,-54.305810784679366
228.013782,3.085731412529917e-06,-55.10641878380633
228.398284,2.7399777042101116e-06,-55.62252971113157
228.782786,1.954204123196004e-06,-57.090300747279834
229.167288,3.190837690819945e-06,-54.96095286616281
229.55179,1.9172027591860576e-06,-57.173319546549955
229.936292,2.959072280249272e-06,-55.28844426346627
230.320794,2.23855857768026e-06,-56.50031536692444
230.705296,2.0724400486379906e-06,-56.83518023828252
231.089798,3.805984720963733e-06,-54.19532959510495
231.4743,3.268990525904013e-06,-54.85586338077805
231.858802,3.4604522670848684e-06,-54.6086713696928
232.243304,2.4734315970585203e-06,-56.067000955811025
232.627806,2.5301723434662816e-06,-55.96849895714617
233.012308,3.02741590508153e-06,-55.18927911757592
233.39681,2.732383933048863e-06,-55.63458277066091
233.781312,2.4050847900746543e-06,-56.1886960818311
234.165814,3.0183715152720597e-06,-55.20227306275963
234.550316,3.0625450437020378e-06,-55.13917515007043
234.934818,2.209549168793545e-06,-56.55696329698824
235.31932,2.110490050266147e-06,-56.75616690950793
235.703822,3.610551112011342e-06,-54.4242650262681
236.088324,1.0608459557843925e-06,-59.74347674920382
236.472826,4.159120248646606e-06,-53.80998523114574
236.857328,4.149088170319595e-06,-53.82047336085367
237.24183,3.3590187414316527e-06,-54.73787573033107
237.626332,2.854717054161906e-06,-55.44436930467411
238.010834,3.0084409984381398e-06,-55.216585014746386
238.395336,2.1758919093821287e-06,-56.62362682652558
238.779838,2.4882173977156764e-06,-56.041116776373144
239.16434,2.1559464143638447e-06,-56.66362037657515
239.548842,1.7415252380980335e-06,-57.59070227385884
239.933344,2.094376084882343e-06,-56.789453298569796
240.317846,3.568509135277177e-06,-54.475131871246816
240.702348,1.614837616034484e-06,-57.91871142686336
241.08685,3.589962272508516e-06,-54.44910115468328
241.471352,3.1750150911796624e-06,-54.98254206119887
241.855854,2.082790493353468e-06,-56.81354413276714
242.240356,2.886491834778384e-06,-55.396296666828306
242.624858,2.827151020009381e-06,-55.48650991862465
243.00936,3.2002712931883175e-06,-54.94813204136169
243.393862,2.1758939320703675e-06,-56.62362278936763
243.778364,1.8788535244607445e-06,-57.26107076204969
244.162866,2.833737746785371e-06,-55.4764034477103
244.547368,1.8395753824467974e-06,-57.352824108717826
244.93187,2.151903413299133e-06,-56.671772255765504
245.316372,3.17044110264672e-06,-54.988803103001125
245.700874,2.4031892832235823e-06,-56.19212021363359
246.085376,2.5523957366294913e-06,-55.93051989468794
246.469878,2.111236848672336e-06,-56.75463042721976
246.85438,5.383617028991079e-06,-52.68925841821142
247.238882,1.643740753476652e-06,-57.84166677193003
247.623384,2.803485019193934e-06,-55.52301760271316
248.007886,2.7502677537164674e-06,-55.606250231512114
248.392388,2.1894539809921677e-06,-56.59664178588411
248.77689,4.782890228903881e-06,-53.20309586413919
249.161392,1.8391092288432955e-06,-57.35392476267539
249.545894,2.332002666523834e-06,-56.32270957319574
249.930396,2.3719367369837195e-06,-56.248968984212965
250.314898,2.5165994411516335e-06,-55.99185904173985
250.6994,2.8047371585975723e-06,-55.52107831705232
251.083902,2.0741089540900217e-06,-56.831684336185155
251.468404,3.2178012053365444e-06,-54.92440789973535
251.852906,1.9928455449416366e-06,-57.0052635989407
252.237408,2.71945983885921e-06,-55.655173504875755
252.62191,1.7810094306626547e-06,-57.49333780888296
253.006412,2.7463059045451285e-06,-55.61251089365618
253.390914,3.185939023174355e-06,-54.96762540572654
253.775416,1.8270175495121573e-06,-57.38257280989178
254.159918,2.711887796407113e-06,-55.66728283244985
254.54442,3.836558658378316e-06,-54.1605815734458
254.928922,1.8382353628807974e-06,-57.3559888345246
255.313424,2.5916797270089975e-06,-55.86418668459895
255.697926,2.1932823005789495e-06,-56.58905466045586
256.082428,2.621091096493279e-06,-55.81517884808135
256.46693,3.1066256360612742e-06,-55.07711078250827
256.851432,3.7798812511112526e-06,-54.225218437599175
257.235934,2.957510968717376e-06,-55.290736360002526
257.620436,2.5951957132024538e-06,-55.85829884844885
258.004938,3.144500858368092e-06,-55.024482823841616
258.38944,2.6523594993778973e-06,-55.763676122375514
258.773942,2.499577130670757e-06,-56.02133457467956
259.158444,2.1240043295458025e-06,-56.72844602328829
259.542946,2.8984555551684457e-06,-55.37833354700862
259.927448,3.473148878475032e-06,-54.592766000136315
260.31195,2.2618243735535812e-06,-56.45541120258366
260.696452,2.3467586937031687e-06,-56.295315645901255
261.080954,2.32598717201465e-06,-56.333926847660464
261.465456,1.7122151730783946e-06,-57.66441658695929
261.849958,4.36226364008135e-06,-53.60288090712258
262.23446,3.0626826760941686e-06,-55.13897998022148
262.618962,2.5768515128879067e-06,-55.88910606280825
263.003464,4.812927857555701e-06,-53.17590648046366
263.387966,2.04413533077363e-06,-56.894903553755604
263.772468,2.4149146573939415e-06,-56.17098212522319
264.15697,2.7434986606439156e-06,-55.61695247487256
264.541472,2.79613233154631e-06,-55.53442278741674
264.925974,2.1837315642446728e-06,-56.60800748445466
265.310476,1.9781481878098717e-06,-57.03741177482278
265.694978,3.0268415622178435e-06,-55.19010311271822
266.07948,3.582843022586865e-06,-54.45772219441417
266.463982,2.483209890968606e-06,-56.04986570563444
266.848484,2.005037250944899e-06,-56.97877554350765
267.232986,2.071630616031411e-06,-56.83687679293819
267.617488,2.6345706093789004e-06,-55.79290157367264
268.00199,2.6374142152193307e-06,-55.78821657367336
268.386492,1.243721381046894e-06,-59.05276899569966
268.770994,2.628756725787904e-06,-55.802496031429655
269.155496,4.8950754287559745e-06,-53.10240611717818
269.539998,1.9790342377132937e-06,-57.035466923416905
269.9245,3.0310336580650934e-06,-55.184092409894276
270.309002,2.6236197837168415e-06,-55.8109910290849
270.693504,2.8470141584835215e-06,-55.456103730581816
271.078006,3.6081611395830947e-06,-54.42714075212956
271.462508,2.120905730268178e-06,-56.73478634517004
271.84701,4.189074243282167e-06,-53.778819425363615
272.231512,4.1787284938015145e-06,-53.78955845528867
272.616014,2.1692046603102477e-06,-56.636994711991264
273.000516,2.2162804426580686e-06,-56.54375285914382
273.385018,2.4300593480527953e-06,-56.14383119727984
273.76952,2.3073633680391874e-06,-56.368840065592465
274.154022,2.0963285070762193e-06,-56.78540659841288
274.538524,3.0482764130880436e-06,-55.15945654381006
274.923026,2.47361111836989e-06,-56.06668575693593
275.307528,2.155904550267968e-06,-56.6637047085522
275.69203,3.3338687122804344e-06,-54.77051506684021
276.076532,4.6714613124842914e-06,-53.305472434863866
276.461034,2.3862150632412958e-06,-56.222904170907206
276.845536,2.821095028642618e-06,-55.495822843799026
277.230038,2.7887348419160006e-06,-55.54592777296229
277.61454,3.167617626498509e-06,-54.99267249028348
277.999042,2.899279431456962e-06,-55.3770992548959
278.383544,1.474837335457191e-06,-58.31255876776662
278.768046,4.826526043103711e-06,-53.16365346089285
279.152548,1.9463742655372305e-06,-57.10773646169851
279.53705,2.8131299955382254e-06,-55.50810198499402
279.921552,2.5193341923961235e-06,-55.98714219049424
280.306054,3.863006712436034e-06,-54.13074537215937
280.690556,2.3861350208554333e-06,-56.22304985161331
281.075058,4.14981557196817e-06,-53.81971203976182
281.45956,2.0847834140974966e-06,-56.80939056732502
281.844062,3.47211302456493e-06,-54.594061460687215
282.228564,2.3398559270753734e-06,-56.30810882761842
282.613066,1.9610361870461875e-06,-57.075143922121384
282.997568,1.9035513189491448e-06,-57.20435410293797
283.38207,4.117263597467164e-06,-53.853913274983256
283.766572,3.2997709246080626e-06,-54.815162084953926
284.151074,2.7143337849531337e-06,-55.66336747667472
284.535576,1.5959911984806417e-06,-57.96969508011499
284.920078,2.1038620491112054e-06,-56.769827404089526
285.30458,2.166575581794244e-06,-56.642261558409544
285.689082,2.234762910456325e-06,-56.50768545078931
286.073584,1.750540113137672e-06,-57.56827933048196
286.458086,1.8253090987851173e-06,-57.3866358132807
286.842588,3.2456469427370916e-06,-54.88698723930717
287.22709,1.9047509681822582e-06,-57.20161797003616
287.611592,2.923801144777808e-06,-55.3405216819245
287.996094,3.5340471205814536e-06,-54.51727664203312
288.380596,2.401053876573871e-06,-56.19598094821682
288.765098,2.3664444026473172e-06,-56.25903694410488
289.1496,3.5517226512760437e-06,-54.49560954977664
289.534102,5.219799490831161e-06,-52.82346179315379
289.918604,3.5716863565946075e-06,-54.471266851644515
290.303106,3.0863400216527827e-06,-55.105562294741446
290.687608,2.4318058288504585e-06,-56.14071104903138
291.07211,2.834944036958273e-06,-55.47455509850475
291.456612,2.6732567120635385e-06,-55.72959334068248
291.841114,2.583173346615713e-06,-55.87846449052151
292.225616,1.7273967621454856e-06,-57.626078987846256
292.610118,3.789694714116757e-06,-54.213957740199554
292.99462,2.7454802034108153e-06,-55.61381683471793
293.379122,2.423097857779436e-06,-56.15629046351376
293.763624,1.721514984281091e-06,-57.640891927895304
294.148126,3.4174156513808915e-06,-54.663021958799376
294.532628,2.0418202603458074e-06,-56.89982491130435
294.91713,2.062875570150485e-06,-56.855269672894664
295.301632,2.389178796438636e-06,-56.21751348198597
295.686134,2.618934176373443e-06,-55.81875416884824
296.070636,2.425127085357347e-06,-56.15265497876869
296.455138,3.077465139885032e-06,-55.11806857857675
296.83964,2.0099832278238243e-06,-56.96807566506851
297.224142,2.52324814629038e-06,-55.98040037129969
297.608644,1.9729311870828783e-06,-57.048880620318215
297.993146,3.5044317198386615e-06,-54.55382397368602
298.377648,2.7928229194495843e-06,-55.539566001185264
298.76215,3.1256600729392198e-06,-55.05058254875381
299.146652,4.61259117106132e-06,-53.36055036616617
299.531154,3.2254328911149517e-06,-54.91411989678057
299.915656,2.227657591742152e-06,-56.52151562800369
300.300158,2.3338528268218456e-06,-56.31926534115159
300.68466,2.47213228308459e-06,-56.06928293989129
301.069162,2.5425681447879034e-06,-55.94727398480436
301.453664,2.0391424489340867e-06,-56.90552434533227
301.838166,3.229183017221444e-06,-54.90907340205222
302.222668,2.503651896560486e-06,-56.014260548195494
302.60717,3.940413983261785e-06,-54.044581484278815
302.991672,3.1350317095339312e-06,-55.037580621040895
303.376174,2.031518534254821e-06,-56.9217921109889
303.760676,1.9890350978082012e-06,-57.013575534014855
304.145178,2.1022905677118765e-06,-56.77307258225623
304.52968,2.116500090042043e-06,-56.743817087138254
304.914182,2.9015140044336017e-06,-55.37375328930725
305.298684,2.015998613249349e-06,-56.95509770965779
305.683186,2.9813672773573667e-06,-55.255845195378654
306.067688,5.501291382665616e-06,-52.595353514995324
306.45219,2.844802489682072e-06,-55.459478806287805
306.836692,2.071363204275035e-06,-56.83743742834046
307.221194,2.533234253757014e-06,-55.96324648184164
307.605696,1.9089915727651187e-06,-57.19195988793177
307.990198,2.1728372826793637e-06,-56.62972795483629
308.3747,2.028974870078949e-06,-56.9272333189895
308.759202,2.2724513130755343e-06,-56.435054126996775
309.143704,1.925282091070842e-06,-57.155056289503186
309.528206,4.086587069512711e-06,-53.88639243495193
309.912708,3.2387689421465956e-06,-54.89620033999732
310.29721,2.2105854229766674e-06,-56.55492698124953
310.681712,2.877752190604233e-06,-55.40946606815954
311.066214,1.9831733155462916e-06,-57.02639329820794
311.450716,2.443662579906514e-06,-56.11958761523303
311.835218,2.782396524777043e-06,-55.55580977776345
312.21972,3.0567848483662767e-06,-55.1473512799147
312.604222,4.097975634621144e-06,-53.87430628116631
312.988724,4.912100390623972e-06,-53.08732765920533
313.373226,3.3720349568580603e-06,-54.72107931825508
313.757728,3.1996852353990207e-06,-54.94892742696639
314.14223,2.3740103134457033e-06,-56.2451739866583
314.526732,2.99360299443068e-06,-55.238057954292906
314.911234,2.7896219063171617e-06,-55.54454655194989
315.295736,3.6646819538497154e-06,-54.35963710431211
315.680238,1.9890307967680487e-06,-57.01358492510114
316.06474,1.7912533275278823e-06,-57.468429898252175
316.449242,3.480550564078183e-06,-54.58352052596879
316.833744,2.7238108820092377e-06,-55.64823049384455
317.218246,4.241117295383109e-06,-53.72519716214376
317.602748,2.2984308656456267e-06,-56.385685548330386
317.98725,2.767773353927717e-06,-55.57869476053635
318.371752,4.238477491159618e-06,-53.7279011886296
318.756254,4.1459770858890335e-06,-53.823731025073414
319.140756,2.102691390933825e-06,-56.77224463428523
319.525258,1.711787583744202e-06,-57.66550128053296
319.90976,5.148115848653713e-06,-52.88351688678112
320.294262,1.5764819291284098e-06,-58.02311003111316
320.678764,1.7129113254124155e-06,-57.66265119159929
321.063266,2.166845173133013e-06,-56.64172119070667
321.447768,2.2621395109804515e-06,-56.45480614715331
321.83227,2.5954285439141896e-06,-55.857909234065744
322.216772,1.8170439380405592e-06,-57.406345708659636
322.601274,2.1671591703936544e-06,-56.64109190071497
322.985776,2.7804841558447855e-06,-55.55879575339386
323.370278,3.993408688373247e-06,-53.98656241515474
323.75478,3.343241006320322e-06,-54.75832315019066
324.139282,2.4046441624486955e-06,-56.18949181127428
324.523784,2.4176660437802773e-06,-56.16603689149336
324.908286,2.6921371981876107e-06,-55.69902811128041
325.292788,3.250924301896176e-06,-54.879931429774295
325.67729,2.4068120685789095e-06,-56.18557819473849
326.061792,4.018045173759371e-06,-53.95985184908791
326.446294,2.1232940019946062e-06,-56.729898670663744
326.830796,2.067994144771022e-06,-56.84450695218924
327.215298,2.4853866258732978e-06,-56.04606042977857
327.5998,3.36016331662205e-06,-54.73639613745853
327.984302,2.9679450705052444e-06,-55.275441410605374
328.368804,3.6583744665706125e-06,-54.36711842751961
328.753306,5.23975503092788e-06,-52.80689016680999
329.137808,5.634558090938272e-06,-52.49140139279409
329.52231,4.177927632204719e-06,-53.790390869039044
329.906812,4.548955387378883e-06,-53.42088322372107
330.291314,3.4748691557445737e-06,-54.59061543881914
330.675816,3.6795786082333387e-06,-54.342019146410976
331.060318,3.235356274918733e-06,-54.90077888191059
331.44482,3.059765371318022e-06,-55.14311874776147
331.829322,3.934874787561704e-06,-54.05069082856686
332.213824,3.1282684694800386e-06,-55.04695982654873
332.598326,3.6475809879996113e-06,-54.379950565967164
332.982828,2.963655929897498e-06,-55.28172217838657
333.36733,3.125857295867357e-06,-55.05030852622657
333.751832,2.673708722384576e-06,-55.72885907153088
334.136334,2.7073262691652614e-06,-55.674594027593955
334.520836,2.6991680421225032e-06,-55.68770076727391
334.905338,1.8803643815965876e-06,-57.25757983936967
335.28984,3.1357454199884964e-06,-55.03659203379874
335.674342,4.888231867736972e-06,-53.10848202010512
336.058844,4.164295078935375e-06,-53.804585042784794
336.443346,3.1348171169943856e-06,-55.03787790526065
336.827848,3.701650559885138e-06,-54.316045815519345
337.21235,2.5608600722256685e-06,-55.91614151137384
337.596852,3.654915501699094e-06,-54.37122659080953
337.981354,3.415907396294083e-06,-54.66493911350601
338.365856,3.3231748622245013e-06,-54.78446805967401
338.750358,2.3553107993312204e-06,-56.27951776633398
339.13486,1.9930803232212233e-06,-57.004751984250476
339.519362,2.779098916657167e-06,-55.56095995074429
339.903864,3.792331897808635e-06,-54.210936610282836
340.288366,2.9263602238955513e-06,-55.336722149089624
340.672868,3.099201513796977e-06,-55.08750184494894
341.05737,5.2386951224967385e-06,-52.80776875549019
341.441872,4.963049198465013e-06,-53.04251419641289
341.826374,4.1823527411871735e-06,-53.78579341415347
342.210876,5.9248526356557314e-06,-52.273224470592
342.595378,1.0557685292014139e-05,-49.764312877772554
342.97988,5.2046909853130195e-06,-52.83605050468005
343.364382,3.569264832283295e-06,-54.474212270703376
343.748884,4.796952952682942e-06,-53.190345409650774
344.133386,3.948684760983315e-06,-54.03547536314146
344.517888,4.34176943147998e-06,-53.62333243363107
344.90239,4.066927476460036e-06,-53.90733572088662
345.286892,2.622458677297519e-06,-55.81291346361499
345.671394,4.396746857674074e-06,-53.56868538128319
346.055896,4.284702014132804e-06,-53.68079376335377
346.440398,3.634264152068213e-06,-54.395835097147284
346.8249,8.267194186896007e-06,-50.82641861173858
347.209402,4.6711694495780745e-06,-53.30574378123923
347.593904,7.066670091733328e-06,-51.5078518329744
347.978406,8.708893689133546e-06,-50.600370109189214
348.362908,4.928316237823723e-06,-53.07301432350262
348.74741,5.133923427276669e-06,-52.89550613140073
349.131912,6.796912204945563e-06,-51.67688339781127
349.516414,1.225311998346e-05,-49.11753313823817
349.900916,6.354432794594855e-06,-51.969232091023095
350.285418,5.093787758064514e-06,-52.92959154665241
350.66992,3.1590063391514664e-06,-55.0044950259889
351.054422,4.072250876494054e-06,-53.90165474551259
351.438924,4.628904942898015e-06,-53.34521737601016
351.823426,7.570028916075527e-06,-51.209024615741605
352.207928,5.259164865451745e-06,-52.790832146146336
352.59243,4.251180524772182e-06,-53.71490452490476
352.976932,4.510410231171991e-06,-53.4578395634111
353.361434,4.9079798616527405e-06,-53.09097227931797
353.745936,8.995034119051088e-06,-50.45997184993526
354.130438,4.164694043125086e-06,-53.80416898281963
354.51494,8.289078641482723e-06,-50.814937400356825
354.899442,9.498294915722353e-06,-50.22354349990637
355.283944,8.279175106432077e-06,-50.82012931883118
355.668446,7.161703176685391e-06,-51.449836826816934
356.052948,3.846246546608863e-06,-54.14962880679978
356.43745,6.699381969381808e-06,-51.739652599360824
356.821952,6.000926902050562e-06,-52.21781663390449
357.206454,4.340541147457864e-06,-53.62456122398987
357.590956,3.7521203736803637e-06,-54.25723237247513
357.975458,2.6102316594175536e-06,-55.83320947090045
358.35996,4.000402241447995e-06,-53.978963380574534
358.744462,2.0538658536642153e-06,-56.87427925352141
359.128964,2.8414488189497046e-06,-55.46460162194619
359.513466,3.215622838558707e-06,-54.92734895476569
359.897968,2.9509414678114073e-06,-55.300394046845966
360.28247,2.1396542109611534e-06,-56.6965640721419
360.666972,2.4449756939530913e-06,-56.11725453936892
361.051474,2.9456573861826222e-06,-55.308177679968765
361.435976,2.0932275197145427e-06,-56.791835642144264
361.820478,2.9044283634018457e-06,-55.36939330760468
362.20498,2.432473368691346e-06,-56.13951905794948
362.589482,3.3393897574602965e-06,-54.763328892308216
362.973984,5.496846610793584e-06,-52.59886381829136
363.358486,7.026121455677966e-06,-51.53284347132261
363.742988,6.885771241648733e-06,-51.620474094762336
364.12749,4.806008436976773e-06,-53.18215471124869
364.511992,7.0568874275069725e-06,-51.513868104392515
364.896494,3.366961256642561e-06,-54.72761880975486
365.280996,4.57380917888181e-06,-53.397219582879444
365.665498,6.820020995755641e-06,-51.662142883454585
366.05,7.038689535991931e-06,-51.5250819032724
366.434502,1.3823922470688213e-05,-48.59368710531177
366.819004,1.443511131639516e-05,-48.405798627074205
367.203506,9.007228175447245e-06,-50.45408835359666
367.588008,4.5274487829742575e-06,-53.441464539675145
367.97251,4.220696141558971e-06,-53.74615912663009
368.357012,2.17417333234188e-05,-46.62705835466441
368.741514,6.654040154692679e-06,-51.76914582651321
369.126016,7.250348667729646e-06,-51.39641107797288
369.510518,9.466409685145726e-06,-50.23814704162555
369.89502,5.38789523974537e-06,-52.685808571292334
370.279522,6.649625149848426e-06,-51.77202835891001
370.664024,6.330107670182902e-06,-51.98588902910194
371.048526,8.988372826310163e-06,-50.46318921894751
371.433028,7.526722802162828e-06,-51.233940780812915
371.81753,1.3042644104840859e-05,-48.84634356170359
372.202032,6.8303676136368705e-06,-51.65555921753665
372.586534,3.697916688766838e-06,-54.32042877388963
372.971036,7.704254932444247e-06,-51.132693549175315
373.355538,4.91738834236063e-06,-53.08265492689192
373.74004,1.1291900990426815e-05,-49.47232938486489
374.124542,5.001474185722968e-06,-53.00901968391695
374.509044,5.946505117456874e-06,-52.25738203034386
374.893546,7.72756153375076e-06,-51.11957528010112
375.278048,5.421126260881272e-06,-52.65910477654759
375.66255,4.190414718887225e-06,-53.77742993451042
376.047052,5.412248371716733e-06,-52.66622281551324
376.431554,4.090409675983166e-06,-53.882331929440646
376.816056,5.932714162876673e-06,-52.26746575390137
377.200558,2.1962205019947296e-06,-56.58324058578924
377.58506,1.8975804616874553e-06,-57.217997999774084
377.969562,3.756928886562521e-06,-54.251670254492
378.354064,3.3022852123728333e-06,-54.81185420228134
378.738566,6.0097254708993115e-06,-52.211453664659274
379.123068,4.744564528145066e-06,-53.23803642394228
379.50757,2.9592495353205073e-06,-55.288184119115385
379.892072,3.281455858268e-06,-54.83933433442581
380.276574,4.1017375628633245e-06,-53.87032130083303
380.661076,2.938044619114075e-06,-55.319416130087006
381.045578,5.42430368203218e-06,-52.65656004292381
381.43008,2.504912186461639e-06,-56.01207494388996
381.814582,2.413207514107084e-06,-56.174053310722904
382.199084,2.2546807120352604e-06,-56.4691495037982
382.583586,6.207107991501077e-06,-52.071106986769486
382.968088,9.174981890489723e-06,-50.373947842822105
383.35259,6.054860294732756e-06,-52.17895872987753
383.737092,3.5740459979885466e-06,-54.468398624224136
384.121594,4.3131945914492045e-06,-53.65200948047827
384.506096,1.3479328029949404e-05,-48.70331757664132
384.890598,4.153061066481249e-06,-53.81631682990566
385.2751,6.449850388239092e-06,-51.904503592121394
385.659602,6.023198237851498e-06,-52.20172842924684
386.044104,6.244262826257873e-06,-52.04518825406025
386.428606,7.333093530583776e-06,-51.34712775722052
386.813108,6.4099095338475335e-06,-51.93148099845936
387.19761,2.339792306122744e-06,-56.308226914394545
387.582112,4.806776423041898e-06,-53.18146077683566
387.966614,8.044736722619941e-06,-50.944881643411264
388.351116,9.83688762466969e-06,-50.071422899065524
388.735618,1.3506217861185107e-05,-48.69466249199917
389.12012,7.520452571731738e-06,-51.23756023305753
389.504622,8.285762349954141e-06,-50.81667527178644
389.889124,6.14562669180909e-06,-52.114338239383
390.273626,8.343189807028508e-06,-50.78667876132415
390.658128,9.917519385010832e-06,-50.035969419710284
391.04263,8.122110274031666e-06,-50.90331118382261
391.427132,1.1070835297735039e-05,-49.55819610240396
391.811634,8.332799144949916e-06,-50.79209086348018
392.196136,3.7685762631898944e-06,-54.23822691657306
392.580638,5.263677183742535e-06,-52.787107534401265
392.96514,7.890127478775997e-06,-51.02915979948789
393.349642,8.004208237267241e-06,-50.96681621295236
393.734144,6.405241542427288e-06,-51.93464488313458
394.118646,5.104822211873817e-06,-52.92019378698852
394.503148,4.1876728477446445e-06,-53.78027253919879
394.88765,2.2530646753608474e-06,-56.47226341454516
395.272152,4.4108058614546595e-06,-53.55482056969821
395.656654,5.3004253726805844e-06,-52.75689275758659
396.041156,2.724097468109593e-06,-55.64777357440285
396.425658,3.1544090687071286e-06,-55.01081987366547
396.81016,2.5997372222330116e-06,-55.8507054768367
397.194662,2.2142956350812267e-06,-56.54764396053019
397.579164,3.028565048938266e-06,-55.18763093920259
397.963666,1.7853819448634487e-06,-57.48268861455191
398.348168,3.100706196965986e-06,-55.08539382773117
398.73267,2.3580095868176104e-06,-56.274544335524126
399.117172,2.8725930363312263e-06,-55.41725896665457
399.501674,3.908390386014184e-06,-54.08002063677883
399.886176,3.19618361909898e-06,-54.95368278647543
400.270678,2.138522893054076e-06,-56.698860962260426
400.65518,2.1412551780042855e-06,-56.69331573809985
401.039682,3.4985377013191822e-06,-54.561134416356026
401.424184,5.940576343757963e-06,-52.26171418525304
401.808686,5.738704483949831e-06,-52.41186138782284
402.193188,5.963594210957993e-06,-52.24491915510362
402.57769,3.9747466758528184e-06,-54.00690545192433
402.962192,6.322139746851143e-06,-51.991359085888874
403.346694,5.861819482351697e-06,-52.31967560006366
403.731196,4.287976280654944e-06,-53.67747625649513
404.115698,4.9160163305128155e-06,-53.083866831005096
404.5002,7.302932165211444e-06,-51.365027333734986
404.884702,6.525793177047382e-06,-51.85366694490898
405.269204,3.807303009956139e-06,-54.19382557828355
405.653706,5.61152938469146e-06,-52.50918758563464
406.038208,9.342735517606984e-06,-50.295259453693745
406.42271,4.047608636743562e-06,-53.92801486069313
406.807212,8.221755799554452e-06,-50.850354266654925
407.191714,1.1003872002903534e-05,-49.5845446996865
407.576216,6.133546427100101e-06,-52.1228834304066
407.960718,8.036388003259078e-06,-50.949391033316445
408.34522,5.8501108838336455e-06,-52.32835902160435
408.729722,5.144930683489768e-06,-52.88620472015385
409.114224,1.129422427606644e-05,-49.471435924720815
409.498726,6.304030200336588e-06,-52.00381714965183
409.883228,3.951404897790577e-06,-54.03248466176179
410.26773,9.077765721680923e-06,-50.42021029689018
410.652232,5.2582667465697605e-06,-52.79157386349688
411.036734,9.591297725361456e-06,-50.18122627778876
411.421236,1.4174193271553082e-05,-48.48501649731921
411.805738,4.981748137510131e-06,-53.026182328923525
412.19024,5.849291321216176e-06,-52.32896748264652
412.574742,5.906090928872826e-06,-52.28699871017448
412.959244,6.113840756550705e-06,-52.136858772638334
413.343746,4.119645966182998e-06,-53.851401047289116
413.728248,5.421202443371379e-06,-52.659043746051324
414.11275,3.447440606320544e-06,-54.625032072607254
414.497252,2.711748627616485e-06,-55.66750570962343
414.881754,2.742658517696001e-06,-55.61828262068239
415.266256,3.0540309257845577e-06,-55.151265694965005
415.650758,2.522308296835964e-06,-55.98201831548957
416.03526,4.390256916280858e-06,-53.575100642548506
416.419762,1.9747381493931026e-06,-57.044904837403
416.804264,2.510150551644173e-06,-56.00300229998045
417.188766,5.574944132254549e-06,-52.5375948041884
417.573268,3.6217862796357733e-06,-54.410771808340435
417.95777,3.000000073782978e-06,-55.22878734599158
418.342272,2.80769876821869e-06,-55.516494885358284
418.726774,3.2286598688903775e-06,-54.90977704392739
419.111276,3.7750558140755575e-06,-54.23076622957751
419.495778,2.694535204344057e-06,-55.695161379345414
419.88028,3.3540085490253292e-06,-54.74435834756232
420.264782,3.083335309473413e-06,-55.10979243636914
420.649284,2.066780039998812e-06,-56.84705741320411
