time_s,nominal_input_flux,stored_energy_state,oscillator_displacement,release_velocity_state,wall_heat_flux_proxy,acoustic_power_proxy
192.82,1.0,1.731954546611603,-0.13609090677679392,0.008618167875677363,1.0009229510719548,6.0769217467216314e-05
192.84,1.0,1.7320453241744285,-0.13590935165114304,0.009077756282543674,1.000997804770488,6.743011022354925e-05
192.86,1.0,1.7321406945565894,-0.1357186108868214,0.009537038216081775,1.0010745326640602,7.443324573486717e-05
192.88,1.0,1.7322406543856843,-0.13551869122863128,0.009995982909507314,1.001153079179799,8.177753065110381e-05
192.9,1.0,1.7323451999816906,-0.13530960003661902,0.010454559600613117,1.001233391692606,8.946177927390385e-05
192.92000000000002,1.0,1.7324543273570285,-0.13509134528594313,0.010912737533793904,1.001315420170981,9.748471374215368e-05
192.94,1.0,1.7325680322166492,-0.13486393556670173,0.011370485962070409,1.00139911687668,0.00010584496424220716
192.96,1.0,1.7326863099581402,-0.13462738008371947,0.011827774149112825,1.0014844361082427,0.00011454106924277713
192.98000000000002,1.0,1.732809155671853,-0.13438168865629418,0.012284571371263417,1.001571333980589,0.00012357147575445824
193.0,1.0,1.7329365641410486,-0.13412687171790302,0.01274084691955821,1.0016597682345072,0.00013293453961384
193.02,1.0,1.733068529842066,-0.13386294031586807,0.013196570101747617,1.0017496980711087,0.00014262852579216085
193.04,1.0,1.733205046944509,-0.13358990611098176,0.013651710244315907,1.0018410840072707,0.00015265160872845156
193.06,1.0,1.7333461093114542,-0.13330778137709176,0.014106236694499374,1.001933887748842,0.00016300187268710446
193.08,1.0,1.7334917104996772,-0.1330165790006457,0.014560118822303113,1.002028072078969,0.00017367731213980468
193.1,1.0,1.7336418437599024,-0.1327163124801954,0.015013326022516272,1.0021236007593637,0.00018467583217174683
193.12,1.0,1.7337965020370696,-0.13240699592586086,0.015465827716725675,1.002220438442707,0.00019599524891206001
193.14000000000001,1.0,1.7339556779706229,-0.1320886440587543,0.0159175933553277,1.0023185505946772,0.00020763328998835482
193.16,1.0,1.7341193638948182,-0.13176127221036354,0.0163685924195383,1.0024179034243401,0.00021958759500529827
193.18,1.0,1.7342875518390524,-0.13142489632189552,0.016818794423401066,1.0025184638218294,0.0002318557160471207
193.20000000000002,1.0,1.7344602335282102,-0.13107953294357966,0.017268168915793185,1.0026201993024109,0.00024443511820394797
193.22,1.0,1.7346374003830345,-0.13072519923393108,0.01771668548242924,1.0027230779561578,0.00025732318012184924
193.24,1.0,1.734819043520513,-0.13036191295897384,0.018164313747862686,1.0028270684025777,0.00027051719457648157
193.26,1.0,1.7350051537542879,-0.12998969249142414,0.01861102337748495,1.0029321397496171,0.00028401436907021094
193.28,1.0,1.7351957215950833,-0.1296085568098337,0.019056784079521986,1.0030382615565565,0.0002978118264525761
193.3,1.0,1.7353907372511534,-0.12921852549769314,0.01950156560702824,1.0031454038003704,0.000311906605563964
193.32,1.0,1.7355901906287523,-0.1288196187424956,0.019945337759877863,1.0032535368451783,0.00032629566190235144
193.34,1.0,1.7357940713326199,-0.12841185733476052,0.020388070386753124,1.0033626314144695,0.00034097586831296833
193.36,1.0,1.7360023686664912,-0.1279952626670179,0.020829733387129866,1.0034726585658125,0.0003559440157007274
193.38,1.0,1.7362150716336238,-0.1275698567327527,0.02127029671325993,1.003583589667806,0.0003711968137652598
193.4,1.0,1.7364321689373452,-0.1271356621253097,0.021709730372150456,1.0036953963790507,0.00038673089175839435
193.42000000000002,1.0,1.7366536489816207,-0.1266927020367589,0.02214800442753992,1.0038080506289462,0.00040254279926390515
193.44,1.0,1.7368794998716393,-0.12624100025672147,0.022585089001870843,1.0039215246001463,0.0004186290069993529
193.46,1.0,1.7371097094144219,-0.12578058117115629,0.023020954278259065,1.004035790712519,0.0004349859076398369
193.48000000000002,1.0,1.7373442651194464,-0.1253114697611071,0.023455570502459458,1.0041508216084731,0.00045160981666346705
193.5,1.0,1.7375831541992948,-0.12483369160141054,0.023888907984828015,1.0042665901395347,0.00046849697321836277
193.52,1.0,1.7378263635703175,-0.12434727285936494,0.02432093710228019,1.0043830693540634,0.00048564354101098087
193.54,1.0,1.73807387985332,-0.12385224029336003,0.02475162830024541,1.0045002324860115,0.0005030456092155601
193.56,1.0,1.7383256893742662,-0.12334862125146769,0.025180952094617664,1.0046180529446398,0.0005206991934044803
193.58,1.0,1.7385817781650033,-0.12283644366999365,0.02560887907370204,1.0047365043051115,0.0005386002364993099
193.6,1.0,1.7388421319640048,-0.1223157360719905,0.026035379900157148,1.0048555602998919,0.0005567446097423279
193.62,1.0,1.7391067362171342,-0.12178652756573184,0.02646042531293335,1.0049751948108938,0.0005751281136882853
193.64000000000001,1.0,1.7393755760784262,-0.12124884784314771,0.02688398612920663,1.0050953818623065,0.0005937464792161802
193.66,1.0,1.7396486364108892,-0.12070272717822154,0.027306033246308106,1.0052160956140588,0.0006125953685608005
193.68,1.0,1.7399259017873259,-0.12014819642534856,0.02772653764364901,1.0053373103558678,0.0006316703763637981
193.70000000000002,1.0,1.7402073564911722,-0.11958528701765574,0.0281454703846411,1.0054590005018285,0.0006509670307440411
193.72,1.0,1.7404929845173582,-0.11901403096528348,0.02856280261861236,1.005581140585508,0.0006704807943869899
193.74,1.0,1.7407827695731855,-0.11843446085362913,0.028978505582717966,1.0057037052555031,0.0006902070656528426
193.76,1.0,1.741076695079224,-0.11784660984155221,0.029392550603846355,1.0058266692714355,0.0007101411797031806
193.78,1.0,1.7413747441702292,-0.1172505116595418,0.029804909100520353,1.0059500075003456,0.0007302784096458497
193.8,1.0,1.741676899696077,-0.11664620060784593,0.030215552584793255,1.0060736949134648,0.0007506139676977966
193.82,1.0,1.7419831442227185,-0.11603371155456314,0.030624452664139778,1.0061977065833374,0.0007711430063655941
193.84,1.0,1.7422934600331519,-0.1154130799336963,0.031031581043341777,1.006322017681267,0.0007918606196433547
193.86,1.0,1.7426078291284155,-0.11478434174316893,0.03143690952636868,1.0064466034750712,0.0008127618442277626
193.88,1.0,1.7429262332285982,-0.11414753354280388,0.03184041001825247,1.006571439327117,0.0008338416607499138
193.9,1.0,1.7432486537738676,-0.11350269245226474,0.032242054526957255,1.006696500692627,0.0008550949950236838
193.92000000000002,1.0,1.74357507192552,-0.11284985614895988,0.0326418151652432,1.0068217631182321,0.0008765167193103063
193.94,1.0,1.7439054685670454,-0.11218906286590939,0.03303966415252483,1.0069472022407602,0.0008981016535988658
193.96,1.0,1.7442398243052126,-0.11152035138957492,0.03343557381672359,1.0070727937862425,0.0009198445669023924
193.98000000000002,1.0,1.7445781194711738,-0.11084376105765263,0.03382951659611455,1.0071985135691264,0.0009417401785692377
194.0,1.0,1.7449203341215853,-0.11015933175682929,0.03422146504116723,1.007324337491681,0.0009637831596094224
194.02,1.0,1.7452664480397493,-0.10946710392050168,0.03461139181638038,1.0074502415435858,0.000985968134035624
194.04,1.0,1.7456164407367702,-0.10876711852645947,0.03499926970211069,1.007576201801686,0.001008289680218479
194.06,1.0,1.7459702914527342,-0.10805941709453157,0.03538507159639535,1.0077021944299138,0.0010307423322558722
194.08,1.0,1.7463279791579018,-0.1073440416841962,0.03576877051676829,1.0078281956793547,0.0010533205813558753
194.1,1.0,1.7466894825539225,-0.1066210348921548,0.036150339602070175,1.0079541818884596,0.0010760188772329885
194.12,1.0,1.747054780075065,-0.10589043984986976,0.03652975211425185,1.0080801294833903,0.001098831629517362
194.14000000000001,1.0,1.747423849889467,-0.10515230022106634,0.0369069814401714,1.00820601497849,0.0011217532091766212
194.16,1.0,1.7477966699004006,-0.10440666019919864,0.037282001093384504,1.0083318149768716,0.0011447779499499742
194.18,1.0,1.74817321774756,-0.10365356450488007,0.037654784715928216,1.0084575061711212,0.0011679001497942284
194.20000000000002,1.0,1.748553470808361,-0.10289305838327811,0.038025306080097895,1.008583065344103,0.0011911140723413708
194.22,1.0,1.748937406199263,-0.10212518760147377,0.03839353909021734,1.0087084693698676,0.0012144139483673362
194.24,1.0,1.7493250007771073,-0.10134999844578572,0.03875945778440198,1.00883369521465,0.0012377939772716224
194.26,1.0,1.7497162311404704,-0.10056753771905942,0.03912303633631505,1.0089587199379602,0.0012612483285673569
194.28,1.0,1.7501110736310395,-0.09977785273792109,0.03948424905691671,1.0090835206937545,0.0012847711433814745
194.3,1.0,1.7505095043350016,-0.09898099132999696,0.03984307039620592,1.0092080747316863,0.0013083565359646027
194.32,1.0,1.7509114990844512,-0.09817700183109786,0.04019947494495507,1.00933235939843,0.0013319985952103004
194.34,1.0,1.7513170334588155,-0.09736593308236911,0.040553437436437356,1.0094563521390783,0.0013556913861832653
194.36,1.0,1.751726082786297,-0.09654783442740618,0.040904932748146584,1.0095800304986005,0.0013794289516561161
194.38,1.0,1.7521386221453321,-0.09572275570933599,0.041253935903509564,1.0097033721233668,0.0014032053136543816
194.4,1.0,1.7525546263660678,-0.09489074726786417,0.04160042207359089,1.0098263547627302,0.0014270144750093007
194.42000000000002,1.0,1.752974070031856,-0.09405185993628837,0.041944366578790006,1.0099489562706618,0.0014508504209180364
194.44,1.0,1.7533969274807613,-0.09320614503847775,0.042285744890530566,1.0100711546074406,0.0014747071205109276
194.46,1.0,1.7538231728070905,-0.09235365438581891,0.04262453263294191,1.0101929278413895,0.001498578528425366
194.48000000000002,1.0,1.754252779862936,-0.09149444027412826,0.0429607055845326,1.01031425415066,0.0015224585863859164
194.5,1.0,1.7546857222597345,-0.09062855548053114,0.04329423967985602,1.0104351118250567,0.0015463412247902688
194.52,1.0,1.7551219733698462,-0.08975605326030779,0.043625111011167776,1.0105554792679055,0.0015702203643006268
194.54,1.0,1.755561506328147,-0.08887698734370629,0.04395329583007501,1.0106753349979563,0.0015940899174401281
194.56,1.0,1.7560042940336387,-0.08799141193272274,0.04427877054917738,1.0107946576513245,0.001617943790193887
194.58,1.0,1.7564503091510757,-0.08709938169784874,0.044601511743699716,1.0109134259834622,0.0016417758836142625
194.6,1.0,1.7568995241126069,-0.08620095177478641,0.04492149615311628,1.0110316188711637,0.0016655800954299273
194.62,1.0,1.7573519111194345,-0.08529617776113109,0.04523870068276645,1.0111492153145965,0.0016893503216583404
194.64000000000001,1.0,1.757807442143489,-0.08438511571302185,0.04555310240546181,1.0112661944393615,0.0017130804582211996
194.66,1.0,1.75826608892912,-0.08346782214176016,0.04586467856308461,1.0113825354985764,0.0017367644025624758
194.68,1.0,1.7587278229948018,-0.08254435401039661,0.04617340656817739,1.011498217874983,0.001760396055268592
194.70000000000002,1.0,1.759192615634857,-0.08161476873028614,0.04647926400552373,1.0116132210830748,0.0017839693216903495
194.72,1.0,1.7596604379211942,-0.08067912415761173,0.04678222863372014,1.0117275247712447,0.0018074781135661766
194.74,1.0,1.7601312607050617,-0.07973747858987695,0.04708227838673885,1.01184110872395,0.0018309163506462739
194.76,1.0,1.7606050546188163,-0.07878989076236732,0.047379391375481465,1.0119539528638932,0.0018542779623172553
194.78,1.0,1.7610817900777096,-0.07783641984458085,0.047673545889323495,1.0120660372542178,0.001877556889226837
194.8,1.0,1.7615614372816861,-0.07687712543662786,0.0479647203976495,1.012177342100718,0.0019007470849081792
194.82,1.0,1.7620439662171998,-0.07591206756560029,0.04825289355137893,1.0122878477540578,0.0019238425174034428
194.84,1.0,1.7625293466590448,-0.07494130668191064,0.048538044184482425,1.0123975347120029,0.001946837170886143
194.86,1.0,1.7630175481721997,-0.07396490365560086,0.048820151315488634,1.0125063836216597,0.001969725047281875
194.88,1.0,1.7635085401136894,-0.07298291977262124,0.049099194148981326,1.0126143752817234,0.0019925001678869868
194.9,1.0,1.7640022916344602,-0.07199541673107951,0.04937515207708679,1.012721490644731,0.0020151565749847848
194.92000000000002,1.0,1.76449877168127,-0.07100245663746048,0.0496480046809514,1.0128277108193209,0.002037688333458834
194.94,1.0,1.7649979489985919,-0.07000410200281629,0.04991773173220932,1.0129330170724953,0.0020600895324029366
194.96,1.0,1.7654997921305362,-0.06900041573892748,0.0501843131944401,1.013037390831887,0.002082354286727358
194.98000000000002,1.0,1.7660042694227824,-0.06799146115443516,0.05044772922461625,1.0131408136880269,0.002104476738760895
195.0,1.0,1.7665113490245279,-0.06697730195094435,0.05070796017454067,1.0132432673966114,0.0021264510598483313
195.02,1.0,1.7670209988904506,-0.06595800221909888,0.050964986592273664,1.0133447338807724,0.0021482714519428852
195.04,1.0,1.767533186782686,-0.06493362643462788,0.05121878922354972,1.013445195233343,0.002169932149193209
195.06,1.0,1.768047880272818,-0.06390423945436421,0.05146934901318377,1.0135446337191225,0.0021914274195245207
195.08,1.0,1.7685650467438827,-0.06286990651223488,0.051716647106466895,1.0136430317771379,0.0022127515662134583
195.1,1.0,1.769084653392388,-0.06183069321522385,0.05196066485055138,1.0137403720229008,0.0022338989294562123
195.12,1.0,1.7696066672303463,-0.06078666553930735,0.052201383795825076,1.0138366372506606,0.0022548638879295296
195.14000000000001,1.0,1.770131055087319,-0.05973788982536186,0.05243878569727485,1.0139318104356496,0.002275640860344181
195.16,1.0,1.7706577836124775,-0.05868443277504507,0.052672852515839176,1.0140258747363236,0.002296224306990439
195.18,1.0,1.771186819276675,-0.05762636144665008,0.05290356641974968,1.0141188134965933,0.0023166087312751927
195.20000000000002,1.0,1.7717181283745336,-0.05656374325093285,0.05313090978586154,1.014210610248048,0.002336788681250238
195.22,1.0,1.7722516770265433,-0.0554966459469134,0.05335486520097273,1.0143012487121699,0.0023567587511313637
195.24,1.0,1.7727874311811747,-0.054425137637650764,0.05357541546313192,1.014390712802539,0.0023765135828078096
195.26,1.0,1.773325356617004,-0.053349286765992064,0.05379254358293495,1.014478986627026,0.002396047867341666
195.28,1.0,1.7738654189448522,-0.05226916211029587,0.05400623278480984,1.0145660544899753,0.002415356346456837
195.3,1.0,1.7744075836099351,-0.051184832780130064,0.054216466508290234,1.014651900894374,0.0024344338140171273
195.32,1.0,1.7749518158940278,-0.05009636821194453,0.05442322840927705,1.0147365105440105,0.002453275117493073
195.34,1.0,1.7754980809176406,-0.04900383816471876,0.054626502361288416,1.0148198683456167,0.0024718751594170942
195.36,1.0,1.7760463436422076,-0.04790731271558481,0.05482627245669772,1.0149019594109983,0.0024902288988265615
195.38,1.0,1.7765965688722873,-0.046806862255425616,0.0550225230079596,1.0149827690591482,0.002508331352694402
195.4,1.0,1.7771487212577755,-0.04570255748444914,0.055215238548823944,1.0150622828183469,0.0025261775973468227
195.42000000000002,1.0,1.7777027652961308,-0.04459446940773838,0.05540440383553762,1.015140486428244,0.0025437627698677617
195.44,1.0,1.7782586653346113,-0.043482669330777705,0.05559000384803397,1.0152173658419246,0.002561082069489678
195.46,1.0,1.7788163855725223,-0.04236722885495551,0.05577202379110988,1.015292907227958,0.0025781307589702873
195.48000000000002,1.0,1.7793758900634782,-0.0412482198730437,0.055950449095590445,1.0153670969724273,0.002594904165954851
195.5,1.0,1.779937142717673,-0.04012571456465409,0.05612526541948092,1.0154399216809435,0.002611397684323644
195.52,1.0,1.780500107304164,-0.03899978539167197,0.05629645864910613,1.0155113681806358,0.0026276067755242067
195.54,1.0,1.7810647474531665,-0.037870505093667226,0.05646401490023697,1.0155814235221268,0.0026435269698880074
195.56,1.0,1.7816310266583584,-0.036737946683283146,0.0566279205192041,1.0156500749814845,0.002659153867931148
195.58,1.0,1.7821989082791985,-0.03560218344160317,0.056788162083998624,1.0157173100621546,0.0026744831416387164
195.6,1.0,1.782768355543252,-0.03446328891349598,0.05694472640535967,1.0157831164968718,0.0026895105357324484
195.62,1.0,1.7833393315485306,-0.03332133690293901,0.0570976005278488,1.0158474822495485,0.0027042318689212996
195.64000000000001,1.0,1.7839117992658398,-0.032176401468320785,0.0572467717309111,1.0159103955171418,0.002718643035134593
195.66,1.0,1.784485721541139,-0.031028556917722327,0.057392227529922915,1.0159718447314976,0.0027327400047373624
195.68,1.0,1.7850610610979112,-0.029877877804177805,0.05753395567722605,1.0160318185611712,0.0027465188257275552
195.70000000000002,1.0,1.7856377805395427,-0.028724438920914835,0.0576719441631484,1.0160903059132247,0.0027599756249147233
195.72,1.0,1.7862158423517127,-0.02756831529657462,0.057806181217010845,1.016147295934999,0.0027731066090798677
195.74,1.0,1.786795208904794,-0.02640958219041221,0.057936655308120394,1.0162027780158631,0.0027859080661161006
195.76,1.0,1.7873758424562614,-0.025248315087477224,0.05806335514674936,1.016256741788936,0.0027983763661497624
195.78,1.0,1.7879577051531124,-0.02408458969377521,0.05818626968510059,1.016309177132785,0.0028105079626416798
195.8,1.0,1.788540759034295,-0.02291848193141004,0.058305388118258535,1.0163600741730967,0.0028222993934682223
195.82,1.0,1.7891249660331463,-0.02175006793370752,0.05842069988512612,1.016409423284323,0.002833747281981852
195.84,1.0,1.7897102879798397,-0.020579424040320572,0.05853219466934732,1.0164572150912983,0.002844848338050803
195.86,1.0,1.790296686603842,-0.019406626792316264,0.05863986240021531,1.0165034404708313,0.0028555993590776278
195.88,1.0,1.7908841235363775,-0.018231752927244944,0.05874369325356605,1.0165480905532691,0.0028659972309962437
195.9,1.0,1.7914725603129042,-0.017054879374191798,0.0588436776526573,1.016591156724032,0.002876038929247233
195.92000000000002,1.0,1.7920619583755946,-0.015876083248811138,0.05893980626903291,1.0166326306251208,0.0028857215197310242
195.94,1.0,1.7926522790758281,-0.014695441848343692,0.05903207002337225,1.0166725041565965,0.0028950421597387223
195.96,1.0,1.7932434836766915,-0.013513032646617198,0.0591204600863247,1.0167107694780282,0.002903998098860257
195.98000000000002,1.0,1.7938355333554847,-0.012328933289030616,0.05920496787932918,1.0167474190099148,0.002912586679869574
196.0,1.0,1.794428389206239,-0.011143221587522246,0.05928558507541849,1.0167824454350747,0.0029208053395865857
196.02,1.0,1.795022012242239,-0.009955975515522079,0.05936230360000841,1.0168158417000053,0.0029286516097156144
196.04,1.0,1.7956163633985558,-0.00876727320288865,0.059435115631671476,1.0168476010162149,0.002936123117660043
196.06,1.0,1.7962114035345846,-0.007577192930830742,0.059504013602895374,1.0168777168615202,0.0029432175873129168
196.08,1.0,1.796807093436593,-0.006385813126814228,0.059568990200825706,1.016906182981315,0.002949932839823238
196.1,1.0,1.797403393820273,-0.005193212359454365,0.05963003836799319,1.0169329933898077,0.0029562667943376997
196.12,1.0,1.7980002653333031,-0.003999469333393863,0.05968715130302509,1.0169581423712255,0.0029622174687176043
196.14000000000001,1.0,1.7985976685579166,-0.0028046628841670463,0.05974032246134085,1.0169816244809888,0.002967782980230737
196.16,1.0,1.799195564013475,-0.0016088719730504117,0.05978954555583173,1.017003434546852,0.0029729615462179442
196.18,1.0,1.79979391215905,-0.0004121756818999227,0.05983481455752445,1.0170235676700121,0.002977751484734216
196.20000000000002,1.0,1.8003926733960123,0.0007853467920246522,0.059876123696228745,1.0170420192261855,0.002982151215163996
196.22,1.0,1.800991808070624,0.0019836161412480242,0.0599134674611686,1.0170587848666504,0.0029861592588105675
196.24,1.0,1.80159127647664,0.0031825529532799692,0.05994684060159725,1.0170738605192577,0.0029897742394592633
196.26,1.0,1.802191038857914,0.004382077715827884,0.05997623812739571,1.0170872423894075,0.0029929948839142956
196.28,1.0,1.8027910554110105,0.005582110822020979,0.060001655309654796,1.0170989269609916,0.002995820022509033
196.3,1.0,1.803391286287823,0.00678257257564579,0.060023087681240546,1.0171089109973033,0.0029982485895895116
196.32,1.0,1.8039916915981964,0.007983383196392649,0.060040531037342956,1.017117191541913,0.0030002796239710105
196.34,1.0,1.8045922314125564,0.009184462825112807,0.06005398143600789,1.0171237659195085,0.003001912269367502
196.36,1.0,1.805192865764543,0.010385731529085849,0.06006343519865209,1.0171286317367016,0.003003145774793817
196.38,1.0,1.8057935546536485,0.011587109307297073,0.060068888910561266,1.0171317868828018,0.0030039794949403547
196.4,1.0,1.8063942580478622,0.012788516095724494,0.06007033942137104,1.0171332295305509,0.003004412890520188
196.42000000000002,1.0,1.8069949358863175,0.01398987177263511,0.060067783845530784,1.0171329581368278,0.0030044455285884023
196.44,1.0,1.807595548081945,0.015191096163890113,0.060061219562750165,1.017130971443315,0.0030040770828335403
196.46,1.0,1.8081960545241293,0.01639210904825868,0.0600506442184284,1.0171272684771306,0.003003307333841012
196.48000000000002,1.0,1.80879641508137,0.017592830162740002,0.06003605572406605,1.017121848551426,0.003002136169328332
196.5,1.0,1.8093965896039466,0.01879317920789319,0.06001745225765928,1.0171147112659462,0.003000563584352082
196.52,1.0,1.8099965379265874,0.01999307585317472,0.059994832264076606,1.0171058565075568,0.002998589681486468
196.54,1.0,1.8105962198711416,0.02119243974228308,0.059968194455417845,1.0170952844507344,0.0029962146709733768
196.56,1.0,1.811195595249255,0.022391190498510186,0.05993753781135541,1.01708299555802,0.0029934388708438386
196.58,1.0,1.8117946238650497,0.02358924773009934,0.05990286157945769,1.0170689905804393,0.002990262707010782
196.6,1.0,1.8123932655178046,0.02478653103560923,0.05986416527549452,1.0170532705578845,0.0029866867133330234
196.62,1.0,1.8129914800046418,0.025982960009283726,0.059821448683724666,1.0170358368194619,0.002982711531650407
196.64000000000001,1.0,1.8135892271232135,0.02717845424642703,0.059774711857165194,1.0170166909838028,0.0029783379117900148
196.66,1.0,1.814186466674392,0.028372933348783883,0.059723955117842696,1.0169958349593384,0.002973566711543409
196.68,1.0,1.8147831584649623,0.02956631692992441,0.05966917905702629,1.0169732709445392,0.0029683988966148376
196.70000000000002,1.0,1.8153792623103167,0.030758524620633255,0.05961038453544227,1.0169490014281177,0.002962835540540363
196.72,1.0,1.8159747380371514,0.031949476074302666,0.05954757268347043,1.0169230291891949,0.0029568778245778783
196.74,1.0,1.8165695454861646,0.0331390909723291,0.05948074490132189,1.016895357297432,0.0029505270375679827
196.76,1.0,1.8171636445147565,0.03432728902951307,0.059409902859198394,1.0168659891131249,0.0029437845757657004
196.78,1.0,1.817756994999731,0.03551398999946173,0.059335048497433054,1.0168349282872622,0.0029366519426430033
196.8,1.0,1.818349556839997,0.036699113679993976,0.0592561840266124,1.0168021787615498,0.0029291307486621816
196.82,1.0,1.8189412899592738,0.03788257991854757,0.05917331192767973,1.016767744768397,0.0029212227110200183
196.84,1.0,1.8195321543087941,0.039064308617587966,0.05908643495201963,1.0167316308308667,0.0029129296533627978
196.86,1.0,1.8201221098700093,0.04024421974001844,0.05899555612152369,1.0166938417625937,0.0029042535054721753
196.88,1.0,1.8207111166572956,0.04142223331459119,0.058900678728637294,1.016654382667661,0.0028951963029219215
196.9,1.0,1.8212991347206595,0.04259826944131894,0.05880180633638742,1.016613258940447,0.0028857601867055896
196.92000000000002,1.0,1.8218861241484434,0.04377224829688677,0.05869894277839144,1.0165704762654335,0.0028759474028351214
196.94,1.0,1.8224720450700318,0.04494409014006371,0.05859209215884681,1.016526040616978,0.002865760301910491
196.96,1.0,1.8230568576585569,0.046113715317113745,0.05848125885250167,1.0164799582590545,0.002855201338660404
196.98000000000002,1.0,1.823640522133603,0.04728104426720587,0.058366447504606185,1.0164322357449551,0.0028442730714541326
197.0,1.0,1.8242229987639114,0.04844599752782276,0.058247663030844735,1.0163828799169603,0.002832978161784569
197.02,1.0,1.8248042478700839,0.049608495740167735,0.05812491061724873,1.0163318979059721,0.0028213193737225816
197.04,1.0,1.8253842298272849,0.05076845965456954,0.057998195720090184,1.0162792971311139,0.002809299573342762
197.06,1.0,1.8259629050679425,0.051925810135884654,0.05786752406575582,1.0162250852992967,0.0027969217281206492
197.08,1.0,1.8265402340844483,0.053080468168896694,0.05773290165060185,1.0161692704047502,0.002784188906301575
197.1,1.0,1.8271161774318563,0.05423235486371248,0.05759433474078924,1.016111860728522,0.0027711042762412147
197.12,1.0,1.8276906957305772,0.05538139146115447,0.057451829872099465,1.0160528648379406,0.002757671105717983
197.14000000000001,1.0,1.8282637496690746,0.05652749933814909,0.0573053938497308,1.0159922915860478,0.002743892761217406
197.16,1.0,1.8288353000065554,0.057670600013110584,0.057155033748075,1.0159301501109979,0.002729772707188607
197.18,1.0,1.82940530757566,0.05881061515132007,0.05700075691047434,1.0158664498354237,0.0027153145052730672
197.20000000000002,1.0,1.8299737332851498,0.05994746657029926,0.05684257094895915,1.0158012004657706,0.0027005218135058053
197.22,1.0,1.8305405381225894,0.06108107624517857,0.05668048374396555,1.0157344119915988,0.002685398385489135
197.24,1.0,1.8311056831570296,0.06221136631405924,0.05651450344403364,1.0156660946848548,0.0026699480695392165
197.26,1.0,1.8316691295416845,0.06333825908336896,0.056344638465485854,1.0155962590991114,0.0026541748078055235
197.28,1.0,1.8322308385166053,0.06446167703321068,0.056170897492085724,1.0155249160687776,0.0026380826353634536
197.3,1.0,1.832790771411352,0.06558154282270422,0.055993289474676786,1.0154520767082766,0.002621675679280287
197.32,1.0,1.8333488896476602,0.06669777929532025,0.055811823630801796,1.015377752411198,0.002604958157654651
197.34,1.0,1.8339051547421032,0.0678103094842063,0.05562650944430215,1.0153019548494158,0.0025879343786297743
197.36,1.0,1.8344595283087521,0.06891905661750425,0.0554373566648975,1.0152246959721827,0.0025706087393806832
197.38,1.0,1.8350119720618296,0.07002394412365916,0.05524437530774562,1.0151459880051923,0.0025529857250756126
197.4,1.0,1.8355624478183594,0.07112489563671881,0.05504757565298243,1.0150658434496167,0.0025350699078118613
197.42000000000002,1.0,1.836110917500812,0.07222183500162366,0.05484696824524223,1.014984275081115,0.0025168659455263127
197.44,1.0,1.8366573431397435,0.07331468627948683,0.05464256389315811,1.0149012959488168,0.0024983785808809153
197.46,1.0,1.8372016868764318,0.07440337375286368,0.054434373668842566,1.0148169193742793,0.002479612640123336
197.48000000000002,1.0,1.8377439109655054,0.07548782193101065,0.054222408907348314,1.01473115895042,0.0024605730319230837
197.5,1.0,1.8382839777775664,0.07656795555513284,0.05400668120610928,1.0146440285404235,0.002441264746183388
197.52,1.0,1.83882184980181,0.07764369960362007,0.053787202424361816,1.0145555422766275,0.0024216928528290574
197.54,1.0,1.8393574896486355,0.07871497929727099,0.0535639846825461,1.014465714559383,0.002401862500570695
197.56,1.0,1.8398908600522523,0.07978172010450475,0.05333704036168781,1.014374560055894,0.0023817789156454793
197.58,1.0,1.84042192387328,0.08084384774655995,0.05310638210275999,1.014282093699035,0.0023614474005348813
197.6,1.0,1.8409506441013403,0.08190128820268046,0.052872022806025216,1.0141883306861506,0.002340873332659595
197.62,1.0,1.841476983857644,0.08295396771528762,0.05263397563035803,1.014093286477831,0.002320062163052001
197.64000000000001,1.0,1.8420009063975693,0.08400181279513858,0.052392253992547634,1.0139969767966734,0.0022990194150065077
197.66,1.0,1.8425223751132351,0.08504475022647019,0.05214687156658098,1.013899417626024,0.0022777506827080835
197.68,1.0,1.8430413535360641,0.08608270707212831,0.051897842282906156,1.0138006252087026,0.0022562616298393238
197.70000000000002,1.0,1.8435578053393409,0.08711561067868183,0.05164518032767619,1.0137006160457127,0.002234557988166407
197.72,1.0,1.8440716943407607,0.0881433886815213,0.05138890014197324,1.0135994068949374,0.0022126455561042725
197.74,1.0,1.8445829845049708,0.08916596900994157,0.05112901642101327,1.0134970147698212,0.0021905301972614173
197.76,1.0,1.8450916399461041,0.0901832798922082,0.05086554411333118,1.0133934569380403,0.00216821783896462
197.78,1.0,1.8455976249303037,0.09119524986060713,0.050598498419946486,1.0132887509201614,0.0021457144707640228
197.8,1.0,1.8461009038782388,0.09220180775647732,0.05032789479350955,1.0131829144882916,0.0021230261429189094
197.82,1.0,1.846601441367613,0.0932028827352259,0.050053748937428456,1.0130759656647204,0.0021001589648645827
197.84,1.0,1.8470992021356627,0.09419840427132542,0.04977607680497653,1.0129679227205532,0.002077119103660722
197.86,1.0,1.8475941510816465,0.09518830216329303,0.04949489459838058,1.0128588041743423,0.0020539127824216277
197.88,1.0,1.8480862532693254,0.09617250653865084,0.04921021876788988,1.012748628790711,0.002030546278728739
197.9,1.0,1.8485754739294338,0.09715094785886735,0.04892206601082603,1.0126374155789781,0.0020070259230258623
