Time (s),Band-integrated AE waveform power proxy (V^2),Band-integrated AE waveform power proxy (dB re V^2)
460.571867,2.0837117343125224e-05,-46.811623625590244
460.99171,1.381054686599129e-05,-48.59789124015138
461.411553,1.791080385333242e-05,-47.46884922178202
461.831396,5.298476479786832e-06,-52.75848989180087
462.251239,5.423127163268351e-06,-52.65750211965383
462.671082,3.6627674656944242e-06,-54.361906520620096
463.090925,3.4555637412974937e-06,-54.61481091629044
463.510768,3.344426454593043e-06,-54.75678349932786
463.930611,4.204226452299061e-06,-53.76313899604972
464.350454,2.967384364059508e-06,-55.27626196056392
464.770297,3.994616105624632e-06,-53.9852495132368
465.19014,3.4376789293905498e-06,-54.63734687772707
465.609983,3.354377788511966e-06,-54.743880263374436
466.029826,2.0177274390951674e-06,-56.951374999879086
466.449669,3.09028757539644e-06,-55.10001104200888
466.869512,2.5648101112366952e-06,-55.909447828698255
467.289355,6.2432080042563355e-06,-52.04592195487439
467.709198,3.0667608774893753e-06,-55.13320085652811
468.129041,3.4807459612852614e-06,-54.58327672101514
468.548884,3.814708737357198e-06,-54.18538615923383
468.968727,8.874235369130905e-06,-50.51869056782504
469.38857,7.757493656093934e-06,-51.10278570900036
469.808413,1.1131563073467893e-05,-49.53443848556634
470.228256,2.058583524758347e-05,-46.864315072889156
470.648099,3.230468762881286e-05,-44.907344540275815
471.067942,2.628848475750753e-05,-45.80234445480471
471.487785,2.94721653087667e-05,-45.30587955527632
471.907628,2.054931515348344e-05,-46.87202647268164
472.327471,3.098188404927351e-05,-45.08892175752935
472.747314,1.343924937894557e-05,-48.71624987211177
473.167157,9.06742031370304e-06,-50.42516252397224
473.587,5.48996714295492e-06,-52.60430254762308
474.006843,3.702876954791545e-06,-54.31460719153071
474.426686,3.2248689452272913e-06,-54.91487929872467
474.846529,3.6156310090823904e-06,-54.41815897581701
475.266372,3.1103547343452386e-06,-55.07190077087902
475.686215,4.286724189281321e-06,-53.67874458389659
476.106058,3.2537159316872306e-06,-54.876203661766624
476.525901,5.709258654154372e-06,-52.43420281125851
476.945744,7.50066393867353e-06,-51.249002923229526
477.365587,7.243976274026717e-06,-51.400229807870446
477.78543,4.747828685531241e-06,-53.23504959951383
478.205273,4.680194309690683e-06,-53.29736115756081
478.625116,3.0190440977670027e-06,-55.20130543393926
479.044959,3.339024945270209e-06,-54.76380336395544
479.464802,5.528153852877024e-06,-52.574198787080775
479.884645,8.966001547430951e-06,-50.47401190515881
480.304488,6.694226806348536e-06,-51.74299577446278
480.724331,1.2623667529097e-05,-48.988144520449815
481.144174,9.08548823156811e-06,-50.41651729822247
481.564017,9.451333094471544e-06,-50.24506930671628
481.98386,5.686342681371117e-06,-52.451669715636115
482.403703,1.3833758266137096e-05,-48.590598175398014
482.823546,7.919136402345948e-06,-51.01322176509658
483.243389,1.2960441648573996e-05,-48.87380198907513
483.663232,1.4802572095992482e-05,-48.29662815007627
484.083075,9.325396235192653e-06,-50.303327059962974
484.502918,1.3701227330910518e-05,-48.63240527794865
484.922761,7.099639584196509e-06,-51.487636978397475
485.342604,4.966963771530337e-06,-53.03909007687854
485.762447,5.46514532968301e-06,-52.62398284759074
486.18229,3.6920144185924076e-06,-54.32736611572753
486.602133,6.2358437936231465e-06,-52.051047723185356
487.021976,7.1918099939112275e-06,-51.43161795091003
487.441819,4.552619751384947e-06,-53.417386217699054
487.861662,3.4602878759947024e-06,-54.60887768908023
488.281505,7.747171974031575e-06,-51.10856803327975
488.701348,5.388494227681468e-06,-52.6853257803605
489.121191,5.993205561364369e-06,-52.22340826152137
489.541034,3.151619794422883e-06,-55.01466180504718
489.960877,7.207493437373108e-06,-51.42215744376999
490.38072,4.221010085928954e-06,-53.74583610115657
490.800563,3.93122317011172e-06,-54.054723011819604
491.220406,1.1305059247218001e-05,-49.46727157275063
491.640249,5.12192572743559e-06,-52.905667234854626
492.060092,6.7296050438347074e-06,-51.72010423490213
492.479935,4.806763636384611e-06,-53.181472329655264
492.899778,8.773460142345397e-06,-50.568290925676926
493.319621,7.700782446343586e-06,-51.13465145624229
493.739464,8.70129980082513e-06,-50.604158675926946
494.159307,2.2312469952147505e-05,-46.514523514008886
494.57915,2.6280397847988517e-05,-45.80368064459358
494.998993,2.129899996411302e-05,-46.716407871839465
495.418836,2.1051324152598073e-05,-46.76720581344711
495.838679,1.920748601866556e-05,-47.165294742673524
496.258522,6.470420779355447e-06,-51.89067475713051
496.678365,1.3565663969843834e-05,-48.67558944889309
497.098208,5.7261604998631e-06,-52.42136483204395
497.518051,8.043522551775746e-06,-50.94553716205966
497.937894,4.0235101647511765e-06,-53.953948971604966
498.357737,5.376384287497437e-06,-52.69509696804134
498.77758,4.664319584562267e-06,-53.31211700732549
499.197423,3.7719434104842847e-06,-54.23434831496418
499.617266,5.7145934078909e-06,-52.430146641297775
500.037109,2.9190180691183616e-06,-55.34763216661828
500.456952,4.268459731802584e-06,-53.69728811311167
500.876795,4.218385160958202e-06,-53.748537693945195
501.296638,4.9356103187964e-06,-53.06659136470177
501.716481,5.792621940360898e-06,-52.37124815117884
502.136324,3.392419848998409e-06,-54.69490404404826
502.556167,2.7040113707417436e-06,-55.67991486458208
502.97601,3.4992589862761046e-06,-54.5602391343358
503.395853,4.852436178686923e-06,-53.140401679285475
503.815696,6.421172667325481e-06,-51.92385651613108
504.235539,6.4440423200744684e-06,-51.908416160935296
504.655382,7.117029087230098e-06,-51.47701259212036
505.075225,7.697320255525669e-06,-51.13660443762183
505.495068,1.2642193757335882e-05,-48.98177557854407
505.914911,9.964607732349579e-06,-50.01539793102897
506.334754,2.905271261398962e-05,-45.36813311869591
506.754597,3.553416193730513e-05,-44.4935392280762
507.17444,3.0463923072848172e-05,-45.16214169969718
507.594283,5.922870103869013e-06,-52.27467791889111
508.014126,6.044110576938267e-06,-52.186675988474356
508.433969,9.87580312781583e-06,-50.05427576228505
508.853812,1.3400737713760561e-05,-48.728712929638014
509.273655,7.78257144481091e-06,-51.08876883758879
509.693498,9.037815885611433e-06,-50.43936510169836
510.113341,3.8301342128451415e-06,-54.167860075256876
510.533184,2.7738564131279032e-06,-55.56916023652129
510.953027,3.872102713815346e-06,-54.12053130844129
511.37287,3.930170388005861e-06,-54.05588620879881
511.792713,3.8048033010073272e-06,-54.196677902719145
512.212556,5.93972301296853e-06,-52.2623380699593
512.632399,1.0396917605366943e-05,-49.830953977588344
513.052242,3.1311231398968353e-06,-55.04299852240612
513.472085,3.130971810643902e-06,-55.04320842487496
513.891928,4.170193720043327e-06,-53.79843770064199
514.311771,3.652326946561592e-06,-54.37430352514503
514.731614,5.271910204785643e-06,-52.78031995587455
515.151457,2.3445130954383437e-06,-56.299473371368066
515.5713,6.730097817598252e-06,-51.71978623542081
515.991143,2.9550360337133947e-06,-55.29437218962937
516.410986,1.16279877002685e-05,-49.344954362848526
516.830829,9.15042191131706e-06,-50.38558880848035
517.250672,7.426997121211721e-06,-51.29186744421834
517.670515,4.066356400447269e-05,-43.90794559794305
518.090358,2.948099116698535e-05,-45.30457919350429
518.510201,1.3040504667960722e-05,-48.84705601068098
518.930044,8.31302354875073e-06,-50.80240989246931
519.349887,1.797477442520452e-05,-47.45336551098273
519.76973,1.3901401614494017e-05,-48.5694140961982
520.189573,7.631402879534301e-06,-51.173956184230036
520.609416,6.5389068272656055e-06,-51.84494850845326
521.029259,4.949388805715716e-06,-53.05448428277279
521.449102,8.337841001533972e-06,-50.78946390909748
521.868945,4.26587228136567e-06,-53.699921513077
522.288788,5.238523450195572e-06,-52.80791107634105
522.708631,6.0068743608548386e-06,-52.21351451614836
523.128474,4.50381078029514e-06,-53.46419863893816
523.548317,5.58620196054604e-06,-52.528833671016855
523.96816,5.724275653604129e-06,-52.42279460873704
524.388003,4.967674292340643e-06,-53.03846886598844
524.807846,4.04976233810728e-06,-53.92570462779682
525.227689,4.198704040636183e-06,-53.768847369477996
525.647532,3.990823919003366e-06,-53.98937433501917
526.067375,3.2569016353491828e-06,-54.871953577600145
526.487218,4.780790611051785e-06,-53.205002771065885
526.907061,4.5409168597599e-06,-53.42856449580655
527.326904,3.941384393959512e-06,-54.04351207348407
527.746747,5.334816037656209e-06,-52.72880551911165
528.16659,1.4405944586373604e-05,-48.41458260104828
528.586433,8.191218676166632e-06,-50.86651479807237
529.006276,1.914785123316959e-05,-47.178799553735296
529.426119,1.5048098896507713e-05,-48.225183632533685
529.845962,3.234912153654887e-05,-44.901375084113376
530.265805,2.1178269076472525e-05,-46.74109538149952
530.685648,1.7671461189006805e-05,-47.52727538773591
531.105491,2.2504076623610512e-05,-46.47738802121091
531.525334,2.071226091018822e-05,-46.83772491776481
531.945177,1.5560000849888943e-05,-48.07990383625118
532.36502,1.2244076833657785e-05,-49.12073953794655
532.784863,6.466736325829532e-06,-51.89314846579059
533.204706,7.795447653855254e-06,-51.081589403831664
533.624549,6.715007537145187e-06,-51.7295349552859
534.044392,7.0736856477641566e-06,-51.503542439946685
534.464235,5.407007556852802e-06,-52.670430234524545
534.884078,8.665852954843395e-06,-50.62188684496418
535.303921,7.390932910856444e-06,-51.313007398912745
535.723764,7.522515704560411e-06,-51.23636896921639
536.143607,5.1146798531206395e-06,-52.91181545211737
536.56345,4.6431467357966695e-06,-53.331875912552526
536.983293,5.5358715713821865e-06,-52.56813993783779
537.403136,4.175685954968297e-06,-53.79272171201423
537.822979,4.58941917893804e-06,-53.38242273796788
538.242822,4.461184815870809e-06,-53.505497846377246
538.662665,7.174111824824779e-06,-51.44231858141535
539.082508,3.87954101626564e-06,-54.112196522135605
539.502351,4.52734379323118e-06,-53.44156525201217
539.922194,4.363211385348616e-06,-53.601937461544566
540.342037,2.4493928447820648e-06,-56.109415551616344
540.76188,5.121349255887617e-06,-52.90615605979183
541.181723,2.738300245579639e-06,-55.62518934635374
541.601566,5.567333580050071e-06,-52.543527561252944
542.021409,8.528998741563143e-06,-50.69101949669181
542.441252,8.240190543762603e-06,-50.840627456878494
542.861095,7.456902051688247e-06,-51.27441561440753
543.280938,1.38129577145479e-05,-48.597133176869114
543.700781,1.7814125574817644e-05,-47.492354905934484
544.120624,1.172778437008793e-05,-49.307840276741146
544.540467,1.6073273247991677e-05,-47.938956721610836
544.96031,1.7419092793134413e-05,-47.589744673074236
545.380153,1.4666131043045427e-05,-48.33684438867391
545.799996,1.1177401839096511e-05,-49.51659135454645
546.219839,1.2239494831880616e-05,-49.12236506721027
546.639682,1.357977326084622e-05,-48.67107481335737
547.059525,1.1228503245362288e-05,-49.496781311474926
547.479368,8.876647236684813e-06,-50.51751038901428
547.899211,7.052327391982817e-06,-51.51667534541863
548.319054,5.021823076555039e-06,-52.99138591947542
548.738897,1.0979333484530553e-05,-49.594240235267705
549.15874,4.556840578435406e-06,-53.41336164991591
549.578583,5.32878275314249e-06,-52.73371984963562
549.998426,6.179611101882588e-06,-52.09038855270542
550.418269,6.062342713236464e-06,-52.173595159623986
550.838112,7.917604530351292e-06,-51.01406194245272
551.257955,3.950866956463545e-06,-54.0330759472923
551.677798,1.1325018840853788e-05,-49.45961066801044
552.097641,8.639715764205015e-06,-50.63500545028959
552.517484,6.335617243715867e-06,-51.982110678395294
552.937327,5.3324879271246605e-06,-52.730701191301186
553.35717,5.983951348456104e-06,-52.23011946089943
553.777013,3.6191174925387576e-06,-54.41397317545857
554.196856,4.028879956963751e-06,-53.94815672498669
554.616699,3.486220378881567e-06,-54.57645162748966
555.036542,2.7834710180553877e-06,-55.554132962769806
555.456385,4.626882241541536e-06,-53.34711553558133
555.876228,8.254063401025426e-06,-50.833321995475615
556.296071,6.716660101344029e-06,-51.72846628751436
556.715914,6.986638633091395e-06,-51.55731718991677
557.135757,1.1207597710539628e-05,-49.50487466161639
557.5556,1.073862444313219e-05,-49.69051345733034
557.975443,1.7845485459154327e-05,-47.484716332300806
558.395286,3.513542996028935e-05,-44.542547275333774
558.815129,2.1607121136904288e-05,-46.654030932576276
559.234972,2.0183463466272013e-05,-46.95004307116645
559.654815,1.5721059136221555e-05,-48.035181986578195
560.074658,6.592551408957635e-06,-51.80946474877028
560.494501,6.452572984298943e-06,-51.902670745021815
560.914344,8.097678706202241e-06,-50.91639458845897
561.334187,4.552312162247987e-06,-53.41767965045878
561.75403,3.91362625417365e-06,-54.07420651212569
562.173873,7.393508930199478e-06,-51.31149398229642
562.593716,8.622831976633653e-06,-50.64350076421897
563.013559,5.609914405986893e-06,-52.51043764998948
563.433402,8.02580492160517e-06,-50.95511400607667
563.853245,5.25472183086188e-06,-52.794502692683274
564.273088,8.036869788885265e-06,-50.949130679327624
564.692931,3.490647440870445e-06,-54.57094013178549
565.112774,5.300232204677661e-06,-52.75705103417867
565.532617,4.46438716528076e-06,-53.5023814909426
565.95246,3.7951613816153284e-06,-54.207697518752624
566.372303,3.734394105378832e-06,-54.27779851154075
566.792146,3.004761681654512e-06,-55.22189967736704
567.211989,5.141837855797635e-06,-52.88881622645053
567.631832,2.9470976745438332e-06,-55.30605470253755
568.051675,7.90184111820721e-06,-51.0227170689699
568.471518,8.571012944067155e-06,-50.6696784901932
568.891361,1.0518662653350327e-05,-49.78039473033086
569.311204,1.5086153755696855e-05,-48.214214703367375
569.731047,2.7592434236052666e-05,-45.59209983875604
570.15089,4.988348159708457e-05,-43.0204324273089
570.570733,2.782952543228462e-05,-45.55494199483326
570.990576,3.183520125935464e-05,-44.97092400219776
571.410419,2.2719913437331718e-05,-46.43593327615983
571.830262,1.9380091237638356e-05,-47.12644182707875
572.250105,1.4202496386358166e-05,-48.47635312551313
572.669948,7.942868830825835e-06,-51.000226093653644
573.089791,1.1325087536992709e-05,-49.459584324333676
573.509634,8.375560510580277e-06,-50.76986119394811
573.929477,6.489796544419072e-06,-51.87768918148958
574.34932,6.006710926127506e-06,-52.213632680374175
574.769163,5.046288039335849e-06,-52.97027963821631
575.189006,4.982815945753586e-06,-53.025251544143046
575.608849,4.4682510396065535e-06,-53.49862434917859
576.028692,6.186555100033297e-06,-52.085511147134554
576.448535,6.67849584496721e-06,-51.75321339887986
576.868378,5.785142104793701e-06,-52.37685968679428
577.288221,5.236920299691989e-06,-52.80924035544259
577.708064,3.222323999365294e-06,-54.918307941271934
578.127907,3.796173262429822e-06,-54.20653974010819
578.54775,4.636142150471334e-06,-53.33843256440355
578.967593,5.167282363575915e-06,-52.86737805999848
579.387436,8.243673148938058e-06,-50.83879235770388
579.807279,2.8483543207491215e-06,-55.4540598765637
580.227122,3.5640764217940157e-06,-54.4805299228735
580.646965,5.088999287165712e-06,-52.93367609959879
581.066808,3.4087538324648387e-06,-54.67404360772383
581.486651,1.1011288160109157e-05,-49.58161871936266
581.906494,1.0867255911149798e-05,-49.638801056925644
582.326337,6.6278283834504865e-06,-51.78628745437582
582.74618,1.5612704097461435e-05,-48.06521871255316
583.166023,2.2367032312012096e-05,-46.50391634858068
583.585866,2.2627895862887795e-05,-46.4535582861809
584.005709,2.560407381468908e-05,-45.91690929434928
584.425552,2.5130950170413397e-05,-45.99791090955122
584.845395,1.5911977379979095e-05,-47.982758472640406
585.265238,2.0244469947894426e-05,-46.93693589689253
585.685081,2.0225291565114043e-05,-46.94105208939056
586.104924,1.0652104592259718e-05,-49.72564577905436
586.524767,1.8480491589796813e-05,-47.33286480524107
586.94461,1.4558864828643981e-05,-48.368724861407884
587.364453,6.885217699721336e-06,-51.62082323483604
587.784296,8.551864685371646e-06,-50.679391795089764
588.204139,5.448967416451658e-06,-52.63685789067364
588.623982,5.2524822393945155e-06,-52.79635407431481
589.043825,5.230953062097566e-06,-52.814191769260106
589.463668,9.353193601363492e-06,-50.29040076118206
589.883511,4.173073884937849e-06,-53.79543925967241
590.303354,5.339603584761643e-06,-52.72490984046549
590.723197,7.042754142534196e-06,-51.52257472250069
591.14304,5.3794045794803315e-06,-52.69265791648945
591.562883,4.509623138544087e-06,-53.458597498491606
591.982726,7.1135089413979216e-06,-51.47916118262132
592.402569,5.5293172074561755e-06,-52.573284946161216
592.822412,7.617226265079115e-06,-51.18203143761239
593.242255,1.2231684929325337e-05,-49.12513714255131
593.662098,2.249489865739606e-06,-56.47915959050217
594.081941,2.3398674125279147e-06,-56.30808750982546
594.501784,4.122256789164345e-06,-53.848649580581466
594.921627,3.801694708440035e-06,-54.200227616850256
595.34147,7.160129778497792e-06,-51.450791059638384
595.761313,1.1659947943055628e-05,-49.333033885216146
596.181156,1.4024847607768313e-05,-48.531018490354285
596.600999,1.242127039426998e-05,-49.05833984110623
597.020842,6.473294533905512e-06,-51.8887463220039
597.440685,1.092367895939838e-05,-49.616310720081884
597.860528,2.0773451965743232e-05,-46.82491329892098
598.280371,1.501153985639354e-05,-48.23574756335422
598.700214,1.573264963879407e-05,-48.0319812883244
599.120057,2.1738436974200243e-05,-46.62771685543338
599.5399,1.0456614386365469e-05,-49.806089073738214
599.959743,1.2156286718902708e-05,-49.151990651757714
600.379586,1.0665806165192772e-05,-49.720063132231886
600.799429,6.112249149032947e-06,-52.13798951250948
601.219272,7.400865936704395e-06,-51.307174627649076
601.639115,5.628974227670523e-06,-52.49570739758007
602.058958,4.852095898892397e-06,-53.14070624139305
602.478801,4.283399903773013e-06,-53.682113774142294
602.898644,9.34255203946475e-06,-50.29534474383924
603.318487,4.365243463353345e-06,-53.59991529314135
603.73833,4.4293012660359636e-06,-53.53664779474257
604.158173,6.36481327639705e-06,-51.962143326576
604.578016,7.001792641514559e-06,-51.54790755036207
604.997859,3.999393450464934e-06,-53.98005868944623
605.417702,3.338799854809697e-06,-54.76409614056428
605.837545,5.40106620024982e-06,-52.6752049958846
606.257388,5.222314078781624e-06,-52.8213701252458
606.677231,5.910274893303253e-06,-52.28392319141026
607.097074,3.886174564911864e-06,-54.104776950189944
607.516917,4.0574696415056854e-06,-53.91744720935097
607.93676,4.324141952703862e-06,-53.64100057488372
608.356603,3.7371111564564974e-06,-54.27463984323833
608.776446,3.564261850842076e-06,-54.48030397733249
609.196289,1.775233611080919e-05,-47.507444880581644
609.616132,1.5227381878886596e-05,-48.17374760701715
610.035975,7.362877117766987e-06,-51.329524475908045
610.455818,1.327499607898403e-05,-48.76965598523394
610.875661,4.1875085566279697e-05,-43.78044292530021
611.295504,3.5677425824603115e-05,-44.47606488110381
611.715347,2.4005392526688766e-05,-46.196911882250724
612.13519,1.3546152652434684e-05,-48.6818403461062
612.555033,1.449957198101012e-05,-48.386448176980636
612.974876,2.660475555348559e-05,-45.75040727051608
613.394719,1.2852944388906952e-05,-48.90997371525222
613.814562,8.7750357176209e-06,-50.56751107120362
614.234405,7.909609155841571e-06,-51.01844976130011
614.654248,9.797838110124751e-06,-50.08869740676825
615.074091,9.184252801723772e-06,-50.36956170581705
615.493934,4.236280236782125e-06,-53.73015318332609
615.913777,5.528322758475527e-06,-52.57406609604008
616.33362,7.846690604950047e-06,-51.05313471286777
616.753463,4.856246690352575e-06,-53.136992598369105
617.173306,7.168798023917222e-06,-51.44553655397742
617.593149,1.0970489642315312e-05,-49.59773988267584
618.012992,7.259887973581752e-06,-51.39070080791731
618.432835,8.168333139923508e-06,-50.8786655815424
618.852678,4.142996722611262e-06,-53.82685410257682
619.272521,5.42410631035101e-06,-52.656718070564885
619.692364,3.613968792443793e-06,-54.42015602004189
620.112207,4.193566247146192e-06,-53.77416491899466
620.53205,4.053315062384182e-06,-53.92189637428574
620.951893,5.277023910795011e-06,-52.77610937980768
621.371736,2.997306207415654e-06,-55.232688868849145
621.791579,4.9115252988277905e-06,-53.08783614599392
622.211422,1.2889364834251132e-05,-48.89768483405045
622.631265,5.524919533089032e-06,-52.57674042817493
623.051108,9.36974876754469e-06,-50.282720537580886
623.470951,1.51467999467221e-05,-48.19679110546324
623.890794,3.6947888943178295e-05,-44.32410370436135
624.310637,1.8943897452419774e-05,-47.225306658845795
624.73048,3.4217081854943804e-05,-44.657570312746074
625.150323,2.0156815673673967e-05,-46.9557807562843
625.570166,4.139094015948799e-05,-43.83094708862817
625.990009,1.0720718749845667e-05,-49.69776097233931
626.409852,2.022072110105759e-05,-46.94203360880226
626.829695,1.1179903841553131e-05,-49.515619318040194
627.249538,1.4516439398874129e-05,-48.381398945898155
627.669381,7.744344925020142e-06,-51.11015312247065
628.089224,8.043096409401029e-06,-50.94576725550855
628.509067,4.263332947774123e-06,-53.702507495169066
628.92891,4.2238102896509114e-06,-53.74295596157956
629.348753,8.040295014320191e-06,-50.9472801583603
629.768596,4.4295318516784295e-06,-53.536421710627835
630.188439,4.623389542764101e-06,-53.350395136253496
630.608282,3.905311611097536e-06,-54.08344307348556
631.028125,5.424919794686289e-06,-52.65606678305729
631.447968,6.064613299699649e-06,-52.17196886002807
631.867811,6.120999150514693e-06,-52.13177680773122
632.287654,5.122085372297009e-06,-52.90553187209153
632.707497,4.396649221099355e-06,-53.56878182417114
633.12734,4.7993358080328185e-06,-53.18818861554693
633.547183,3.242089127613699e-06,-54.89175050222002
633.967026,4.138010538440324e-06,-53.832084076333935
634.386869,2.8582612819107945e-06,-55.43898073618715
634.806712,4.286994109597164e-06,-53.67847113216964
635.226555,6.029505612877875e-06,-52.197182962182794
635.646398,7.658730911826923e-06,-51.15843189068812
636.066241,1.7936714125065362e-05,-47.46257113580431
636.486084,1.0274357711318142e-05,-49.88245317982211
636.905927,1.163673131514204e-05,-49.341689931528514
637.32577,2.4324243357930957e-05,-46.13960660230677
637.745613,3.512844888464626e-05,-44.543410262885665
638.165456,2.049832099801309e-05,-46.8828171022037
638.585299,1.0136627410112439e-05,-49.94106516483248
639.005142,1.1870504500552198e-05,-49.25530822987285
639.424985,8.309410453121008e-06,-50.804297880136
639.844828,9.59515453951378e-06,-50.17948026127303
640.264671,7.024276239376482e-06,-51.533984175350575
640.684514,5.520182610794258e-06,-52.58046555323608
641.104357,5.352190652876001e-06,-52.71468424758681
641.5242,5.368896779489272e-06,-52.701149455486174
641.944043,7.4870655303595655e-06,-51.25688365703401
642.363886,5.470121966131605e-06,-52.62002990188066
642.783729,4.896538940543258e-06,-53.101107873448036
643.203572,7.249608355937648e-06,-51.396854545944414
643.623415,5.067176675609674e-06,-52.952339530401545
644.043258,7.0717582214512345e-06,-51.50472595970739
644.463101,6.2249691552793825e-06,-52.058627961559445
644.882944,4.75702849007171e-06,-53.22664247561835
645.302787,1.0670035551062046e-05,-49.71834133564813
645.72263,7.083291763676107e-06,-51.49764869066375
646.142473,3.685606167740399e-06,-54.33491073977273
646.562316,5.6876344796301245e-06,-52.45068321663037
646.982159,5.3534304435067864e-06,-52.713678356892146
647.402002,3.009611125124432e-06,-55.21489616407193
647.821845,1.3757777706617447e-05,-48.61451712008771
648.241688,3.838580221954808e-06,-54.158293787022444
648.661531,9.174832990495995e-06,-50.37401832467279
649.081374,1.1096697673358364e-05,-49.54806246043954
649.501217,9.57882857730683e-06,-50.18687598804352
649.92106,2.3685887977046563e-05,-46.25510329057094
650.340903,3.759452174305693e-05,-44.2487543566007
650.760746,1.462763614857816e-05,-48.34825850947475
651.180589,2.3602427813717417e-05,-46.270433219506515
651.600432,2.6744565901943812e-05,-45.72764446859277
652.020275,1.537874502616893e-05,-48.1307910344535
652.440118,1.1948256171320239e-05,-49.22695474668667
652.859961,1.2798096781610173e-05,-48.928546099381165
653.279804,9.849327965709618e-06,-50.06593401049676
653.699647,7.310902730683325e-06,-51.360289942119465
654.11949,4.132969187045048e-06,-53.83737832547034
654.539333,8.071259553173875e-06,-50.930586865531794
654.959176,4.141522815354444e-06,-53.828399418010726
655.379019,6.923323248385294e-06,-51.59685390804757
655.798862,5.444150294738922e-06,-52.64069893888469
656.218705,7.973263910710254e-06,-50.983638607569745
656.638548,8.357930548494637e-06,-50.779012420139836
657.058391,5.311120877973974e-06,-52.748138141825045
657.478234,5.795864952965646e-06,-52.36881742397741
657.898077,9.444771751947826e-06,-50.24808533037789
658.31792,4.693999647191248e-06,-53.28456947379714
658.737763,4.013224212398964e-06,-53.96506576252325
659.157606,4.0620954518370745e-06,-53.91249875682793
659.577449,3.4959310296270666e-06,-54.56437144043313
659.997292,3.1986238713559136e-06,-54.950368259360545
660.417135,4.289947225091894e-06,-53.67548050470836
660.836978,8.38741603314557e-06,-50.76371814545644
661.256821,8.264576264615332e-06,-50.827794083547104
661.676664,7.279233975374605e-06,-51.37914320930352
662.096507,8.341739760060528e-06,-50.787433631035455
662.51635,1.1439612741813186e-05,-49.41588677198614
662.936193,1.6735690796945493e-05,-47.76356356619037
663.356036,2.885059904001316e-05,-45.398451649321245
663.775879,2.8683532070796377e-05,-45.42367370981666
664.195722,2.7627725919792855e-05,-45.586548610527444
664.615565,1.8408508967152472e-05,-47.34981386594409
665.035408,1.8057966274521084e-05,-47.433311624105116
665.455251,1.4631653693768128e-05,-48.34706586418011
665.875094,7.226902471523726e-06,-51.41047806132261
666.294937,7.695096748991766e-06,-51.13785915496035
666.71478,3.7525221980124496e-06,-54.2567673001186
667.134623,4.908940130559127e-06,-53.09012264523956
667.554466,7.277149294768654e-06,-51.38038715194103
667.974309,4.03794703672352e-06,-53.938393817295676
668.394152,5.896207094182436e-06,-52.294272710307624
668.813995,6.888564315827934e-06,-51.618712824006096
669.233838,5.606951811588402e-06,-52.51273176387894
669.653681,6.6579938617137516e-06,-51.76656609573625
670.073524,4.888211581920113e-06,-53.10850004305665
670.493367,5.507106215673713e-06,-52.5907654719111
670.91321,4.013289599438736e-06,-53.964995003956766
671.333053,6.44403324742491e-06,-51.90842227542713
671.752896,6.265900070179888e-06,-52.030165356138276
672.172739,4.170737685138685e-06,-53.797871238629256
672.592582,3.0592329345783445e-06,-55.14387453923919
673.012425,4.328050212891502e-06,-53.63707709302781
673.432268,9.889322469148072e-06,-50.04833461485706
673.852111,9.914167015819923e-06,-50.03743769167198
674.271954,1.6222011190831747e-05,-47.89895303334893
674.691797,3.40487725696908e-05,-44.67898539428682
675.11164,1.9098861610318183e-05,-47.1899251814971
675.531483,3.838886046531267e-05,-44.157947792858714
675.951326,1.3155177555397763e-05,-48.80903285867211
676.371169,3.0444966330193973e-05,-45.164845019057
676.791012,1.4533902227114987e-05,-48.376177657312596
677.210855,2.0885758260042558e-05,-46.8014975299764
677.630698,2.909950552796044e-05,-45.36114390680854
678.050541,2.0765381794791266e-05,-46.82660079490451
678.470384,1.2126142888737828e-05,-49.16277318549944
678.890227,1.1087035508107955e-05,-49.55184561567542
679.31007,8.796919694424384e-06,-50.55669372611183
679.729913,8.760737898977416e-06,-50.57459312558216
680.149756,2.7810364441238313e-06,-55.55793319881553
680.569599,5.723734291167845e-06,-52.42320535387108
680.989442,5.354891836439021e-06,-52.71249297065943
681.409285,4.905784299349448e-06,-53.09291551046406
681.829128,6.328479007253155e-06,-51.98700656195959
682.248971,9.208702856827756e-06,-50.35801540465087
682.668814,5.81948866195042e-06,-52.351151736060125
683.088657,4.510514288158547e-06,-53.45773937107501
683.5085,4.750866613360419e-06,-53.23227162781119
683.928343,6.589130715196128e-06,-51.811718768316894
684.348186,4.648811597658223e-06,-53.326580541084574
684.768029,5.39647879137906e-06,-52.67889525414279
685.187872,3.901163956618963e-06,-54.08805796943126
685.607715,3.915724853243496e-06,-54.0718783242463
686.027558,4.222654967096414e-06,-53.74414403303457
686.447401,6.248842994500581e-06,-52.04200387075051
686.867244,3.5761809939880747e-06,-54.46580509255003
687.287087,3.863728385245716e-06,-54.12993411484063
687.70693,3.6299817380069008e-06,-54.40095559840687
688.126773,5.0016651178100315e-06,-53.008853894459605
688.546616,3.6593553981270937e-06,-54.36595409603284
688.966459,1.3363026662797071e-05,-48.740951650580584
689.386302,8.411316966816705e-06,-50.75136001034007
689.806145,1.3063340247818142e-05,-48.839457613674746
690.225988,8.692954414189745e-06,-50.608325978069814
690.645831,7.832723814473353e-06,-51.060871866151686
691.065674,2.7233099598188823e-06,-55.64902925616345
