Signal key,Signal label,Time (s),Signal,Baseline,Detrended signal,Envelope,Envelope fit,Normalized envelope
heat_flux,$q''$,574.5000000000624,233.32837593700808,239.35619274398903,-6.027816806980951,33.04278016319368,31.94224145428897,2.0720716358754507
heat_flux,$q''$,574.6000000000624,233.32837593700808,239.2744011019306,-5.946025164922531,33.021160840107996,31.94805928585633,2.070715915021109
heat_flux,$q''$,574.7000000000625,233.3283759310043,239.19211445992096,-5.863738528916656,32.998165385838526,31.953877117423687,2.0692738986922614
heat_flux,$q''$,574.8000000000625,223.7091234330705,239.10693717427444,-15.397813741203947,32.95166883546616,31.95969494899105,2.066358157864256
heat_flux,$q''$,574.9000000000625,223.7091234330705,239.02545036696708,-15.31632693389659,32.915394139300496,31.965512780558413,2.064083416796657
heat_flux,$q''$,575.0000000000625,223.7091234330705,238.94337040321275,-15.234246970142266,32.87089924160408,31.97133061212577,2.061293197117726
heat_flux,$q''$,575.1000000000626,223.70912342915685,238.86069405764474,-15.151570628487889,32.828387169006284,31.97714844369313,2.058627317933919
heat_flux,$q''$,575.2000000000626,217.4500964724408,238.77767745425527,-21.327580981814464,32.74799857175117,31.982966275260495,2.053586249010618
heat_flux,$q''$,575.3000000000626,217.4500964724408,238.69864638839792,-21.248549915957113,32.682487761287895,31.98878410682785,2.049478147587743
heat_flux,$q''$,575.4000000000626,217.4500964724408,238.61895141754562,-21.168854945104812,32.60990702100703,31.994601938395213,2.044926699661629
heat_flux,$q''$,575.5000000000626,217.45009646951098,238.5385894891434,-21.08849301963241,32.540850988321395,32.000419769962576,2.040596281763761
heat_flux,$q''$,575.6000000000627,212.77297470866182,238.46125642393838,-25.68828171527656,32.417856148275945,32.00623760152993,2.032883428361035
heat_flux,$q''$,575.7000000000627,212.77297470866182,238.38770199098542,-25.6147272823236,32.31370569243029,32.012055433097295,2.026352282847388
heat_flux,$q''$,575.8000000000627,212.77297470866182,238.31346177097964,-25.540487062317823,32.22447968290156,32.01787326466466,2.0207570307949356
heat_flux,$q''$,575.9000000000627,212.77297470671448,238.238532998829,-25.46555829211451,32.139370263782354,32.023691096232014,2.01541992500566
heat_flux,$q''$,576.0000000000628,209.66989344881864,238.16733641126098,-28.497442962442335,31.99217798647342,32.02950892779938,2.006189680415906
heat_flux,$q''$,576.1000000000628,209.66989344881864,238.09832407516362,-28.428430626344976,31.84418401048443,32.03532675936674,1.9969091622993098
heat_flux,$q''$,576.2000000000628,209.66989344881864,238.02863601851206,-28.35874256969342,31.754280752421433,32.041144590934096,1.9912714408338312
heat_flux,$q''$,576.3000000000628,209.66989344773097,237.95826973269422,-28.28837628496325,31.670384427958567,32.04696242250146,1.986010406701257
heat_flux,$q''$,576.4000000000628,207.93983385826766,237.89197480864405,-29.95214095037639,31.56385576382131,32.05278025406882,1.979330126704346
heat_flux,$q''$,576.5000000000629,207.93983385826766,237.82972877531574,-29.889894917048082,31.432659024448387,32.05859808563618,1.9711029423986868
heat_flux,$q''$,576.6000000000629,207.93983385826766,237.76679775828103,-29.826963900013368,31.353311680968712,32.06441591720354,1.9661271692042313
heat_flux,$q''$,576.7000000000629,207.9398338571806,237.70317958300672,-29.763345725826127,31.282408854052015,32.0702337487709,1.9616809411377103
heat_flux,$q''$,576.8000000000629,206.21072803149582,237.64746085255948,-31.436732821063657,31.217137779910125,32.07605158033826,1.957587873281296
heat_flux,$q''$,576.900000000063,206.21072803149582,237.59900309459357,-31.38827506309775,31.135241327773965,32.08186941190562,1.9524522486543103
