DeltaTmax_K,H_median,H_lower_95,H_upper_95,n_successful_bootstrap,seed
75.6989247311828,0.7979431598874684,0.7697069350505696,0.8210128311796783,2000,20260802
76.48745519713262,0.7943376162070326,0.7662753212797122,0.8171856679075002,2000,20260802
77.27598566308244,0.7907030335361772,0.7629120847279836,0.8134528296199153,2000,20260802
78.06451612903226,0.7870424086193162,0.7594505239885079,0.8097533769760565,2000,20260802
78.85304659498208,0.7833404626135958,0.7557631528599914,0.8058485033197724,2000,20260802
79.6415770609319,0.7796147122385715,0.7521593765697077,0.802005224603034,2000,20260802
80.43010752688173,0.7758820495211646,0.7484776775853084,0.7981436486865897,2000,20260802
81.21863799283155,0.7721744323256912,0.7447919144723528,0.7942224088337555,2000,20260802
82.00716845878136,0.7683720295372671,0.7412223601578655,0.7901996537715994,2000,20260802
82.79569892473118,0.7646914205929989,0.7377166197580105,0.7863072161099037,2000,20260802
83.584229390681,0.7610018963349374,0.7340428669105,0.7824092782544749,2000,20260802
84.37275985663082,0.7571840267956171,0.7303024742052879,0.7784382964544746,2000,20260802
85.16129032258064,0.7534935877576581,0.7265377442268566,0.7744621119718128,2000,20260802
85.94982078853046,0.749684023538048,0.7228719499802341,0.7703817278665902,2000,20260802
86.73835125448029,0.7457402088533234,0.7192982311236927,0.7665839698187947,2000,20260802
87.52688172043011,0.7419410530108623,0.7156587874032958,0.7626336688094905,2000,20260802
88.31541218637993,0.7381682274724685,0.7120096603501028,0.758471522479852,2000,20260802
89.10394265232975,0.7343455495132702,0.7082729080141285,0.754443098362477,2000,20260802
89.89247311827957,0.7304268876975801,0.704637449860053,0.7502745611378545,2000,20260802
90.68100358422939,0.7264846364223505,0.7008156108950087,0.7463618243571103,2000,20260802
91.4695340501792,0.7225552205679528,0.6971302645320635,0.7424570928667436,2000,20260802
92.25806451612904,0.7185851613997916,0.6934434873842111,0.7384298353216119,2000,20260802
93.04659498207886,0.7145931114648479,0.6896609269481091,0.734431155320186,2000,20260802
93.83512544802868,0.7106549631709476,0.6859369974313962,0.7305386891745999,2000,20260802
94.6236559139785,0.7065987994761582,0.6823436880518338,0.726618701191379,2000,20260802
95.41218637992831,0.7027376707862985,0.6786821925692385,0.722706340739544,2000,20260802
96.20071684587813,0.6986930846490382,0.6749870380725278,0.7189334868053435,2000,20260802
96.98924731182795,0.694672982009805,0.6711094527664163,0.714916247220302,2000,20260802
97.77777777777777,0.6905848288600147,0.6671797483438253,0.7110222860977857,2000,20260802
98.5663082437276,0.6865548326662727,0.6633824157546379,0.707165725814102,2000,20260802
99.35483870967742,0.682456254793516,0.659594617411223,0.7032990238268507,2000,20260802
100.14336917562724,0.6783120110895834,0.6557953176033497,0.699463950215764,2000,20260802
100.93189964157706,0.6743119999536165,0.6517692234253086,0.695824958210541,2000,20260802
101.72043010752688,0.6701820256591073,0.6479508182784983,0.692106347337216,2000,20260802
102.5089605734767,0.666163568084754,0.6438368056193443,0.6881105136022367,2000,20260802
103.29749103942652,0.6619619396704386,0.640175453470372,0.684279389229153,2000,20260802
104.08602150537635,0.6577477319484548,0.6366120727074651,0.6806398969920977,2000,20260802
104.87455197132617,0.6535820189033499,0.6327348930295884,0.676437705293754,2000,20260802
105.66308243727599,0.6494921590850016,0.6289581794408742,0.6729185678459988,2000,20260802
106.45161290322581,0.6453708686188913,0.6249241178078312,0.6690939917332863,2000,20260802
107.24014336917563,0.6411352103003652,0.6210378452737592,0.6655656062571852,2000,20260802
108.02867383512545,0.6369984838188522,0.6170112685482799,0.6617508188244619,2000,20260802
108.81720430107526,0.632857894170936,0.6131816122076308,0.6580210326536872,2000,20260802
109.60573476702508,0.6285893218820003,0.609388596743406,0.6541200013542768,2000,20260802
110.39426523297492,0.6243499551786778,0.605516205845009,0.6502930044996571,2000,20260802
